序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param,report_type,资产-货币资金,资产-应收账款,资产-存货,total_assets,资产-总资产同比,负债-应付账款,负债-预收账款,total_liabilities,负债-总负债同比,asset_liability_ratio,equity,net_cash_flow,净现金流-同比增长,operating_cash_flow,经营性现金流-净现金流占比,investing_cash_flow,投资性现金流-净现金流占比,financing_cash_flow,融资性现金流-净现金流占比
970,002218,拓日新能,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,22657091.41,-75.2984764939,28318325.98,124.9865901477,29240446.81,129.0564895594,-30015488.49,-132.4772361414
977,002184,海得控制,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-279053049.9,-55.6410119194,-229762374.13,-82.3364497225,-35155556.11,-12.598162293,-14124097.72,-5.0614382194
978,002181,粤传媒,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-26159197.29,63.4763165149,-32093833.88,-122.686615817,13738974.61,52.5206276695,-7804338.02,-29.8340118524
980,002178,延华智能,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-28473151.23,31.5892315633,-47758095.67,-167.7302778474,-1917135.93,-6.7331357689,21214673.59,74.5076420191
982,002172,澳洋健康,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-45985792.87,-15.7628130372,31835078.04,69.2280725267,-5002869.75,-10.8791638412,-72802973.33,-158.3162293968
985,002166,莱茵生物,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,230449381.25,45.1893173106,312870193.21,135.7652563495,-38211898.31,-16.5814714289,-42064512.32,-18.2532546158
986,002159,三特索道,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,96288910.09,396.6666163528,2339924.27,2.4301077536,103301273.58,107.2826283769,-9352287.76,-9.7127361305
989,002135,东南网架,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,609908877.53,-14.3294830368,2245439838.59,368.1598877005,-162751983.13,-26.6846391528,-1468113751.6,-240.7103430836
994,002103,广博股份,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,66495453.67,-78.6334240115,-94334192.7,-141.8656276385,314461977.27,472.9074845186,-151116492.78,-227.2583830016
998,002094,青岛金王,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-244720463.21,-53.9244606011,-30892185.17,-12.6234581141,-302851438.05,-123.7540310596,93731505.18,38.3014578963
1005,002062,宏润建设,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-28666326.23,-115.0140847789,132689873.56,462.8771489426,-190345383.69,-664.0034100038,28992543.33,101.1379801422
1007,002054,德美化工,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-34238631.53,-42.1866191275,-15055216.57,-43.971431968,-24973609.95,-72.9398601346,7103141.81,20.7459863102
1008,002052,同洲电子,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-20667731.32,90.9251030574,-15499216.83,-74.9923472007,-246102.47,-1.1907570608,,
1014,002021,中捷资源,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,25842494.29,407.3640170858,31187554.21,120.6832198936,-3326812.67,-12.8734193869,94607.74,0.3660936864
1018,001896,豫能控股,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,1643533379.24,199.4235890472,657713241.2,40.018246633,-392477490.3,-23.8801046123,1378297628.34,83.8618579793
1021,001380,华纬科技,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-9084333.28,-116.8864796427,129338373.0,1423.7519586027,-118095844.83,-1299.9946302058,-17275611.19,-190.1692799848
1024,001324,长青科技,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-46062338.14,-332.3858196584,-23454131.3,-50.9182387327,-21107192.27,-45.8231021748,1000000.0,2.1709709936
1025,001316,润贝航科,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,192607455.7,234.4555219383,193977299.03,100.7112099192,-4737694.76,-2.459767065,10917087.63,5.6680503827
1026,001311,多利科技,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-194831037.54,-120.0320630194,82126202.74,42.152525479,-419183020.71,-215.1520753586,144206282.32,74.0160726652
1034,001219,青岛食品,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-3878502.02,73.044935659,8946648.19,230.6727737633,55916869.24,1441.7130364161,-67512720.66,-1740.6906148782
1037,000993,闽东电力,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,36393807.43,280.795941688,-32986622.25,-90.6380084399,77400380.0,212.6745879745,-8019950.32,-22.0365795347
1040,000978,桂林旅游,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-22154794.99,-337.040021708,-25007982.32,-112.8784190117,-10387001.18,-46.8837612115,13240188.51,59.7621802232
1043,000949,新乡化纤,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,134814574.08,-67.321308712,386895304.53,286.9832932902,-164078941.88,-121.7071247673,-84081323.14,-62.3681257859
1045,000912,泸天化,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-80668246.25,-126.5826610443,209849375.91,260.1387604977,-195112332.47,-241.8700561127,-95405289.69,-118.268704385
1046,000905,厦门港务,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-145505967.75,-118.9938017937,40345654.4,27.7278348262,-520610725.86,-357.7933839487,341899371.73,234.9727485524
1048,000892,欢瑞世纪,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-73866095.21,43.1410828356,-37826506.95,-51.2095662326,-503555.53,-0.681714024,-35419320.2,-47.9507141934
1053,000859,国风新材,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-42558285.37,64.66063102,-4052384.71,-9.5219642304,-14638254.99,-34.3957818383,-22870936.99,-53.7402688834
1064,000782,恒申新材,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-65369937.73,78.8911489495,-352610797.48,-539.4081893368,-281807105.53,-431.0958757433,569798367.7,871.6519970594
1065,000759,中百集团,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,215142629.96,614.5782525636,276882131.97,128.6970099889,-43589897.04,-20.2609297135,-18149604.97,-8.4360802754
1068,000726,鲁泰A,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,1006891229.5,609.9048122648,161518287.83,16.0412846093,856296934.95,85.0436382662,2541699.19,0.2524303634
1070,000722,湖南发展,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-28727313.43,36.4898369123,19976995.18,69.5400745659,-53509268.63,-186.2661775191,4804960.02,16.7261029532
1071,000718,苏宁环球,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-103721733.33,29.8740821225,12521389.26,12.0720979664,36439761.38,35.1322333421,-152682883.97,-147.2043313085
1072,000713,国投丰乐,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-27141442.69,55.0319648857,-41574688.99,-153.1778891227,-17706392.32,-65.237476586,32180428.28,118.5656512351
1073,000710,贝瑞基因,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-77919798.12,-110.6918511622,-91632449.59,-117.5984176048,-13641764.32,-17.5074431006,29580382.78,37.9626019236
1075,000700,模塑科技,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-70781808.04,63.9230691027,178894826.99,252.7412508153,179159287.23,253.1148782308,-401213540.4,-566.8314380628
1088,000607,华媒控股,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-13476906.42,-25.271917403,-89103921.38,-661.1600511507,106747907.11,792.0801984021,-31120892.15,-230.9201472514
1089,000592,平潭发展,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,58129994.77,74.5027074575,-28432370.66,-48.9117034545,87212627.0,150.0303369114,-601830.0,-1.0353174852
1090,000576,甘化科工,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-56083047.16,-499.6166411091,-96016977.16,-171.2049933487,6009195.31,10.7148159993,33931184.47,60.5016777587
1093,000561,烽火电子,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-149018808.88,40.70568011,-153905213.92,-103.2790525416,-18329811.64,-12.3003342852,23216216.68,15.5793868267
1094,000560,我爱我家,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-135567011.82,-273.39737072,584877669.21,431.4306713396,1722802126.02,1270.8122004691,-2443246807.05,-1802.2428718087
1101,000533,顺钠股份,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,19955784.1,-50.8585020959,4718735.23,23.6459525036,-102167762.93,-511.9706768626,117651295.33,589.5598726687
1102,000531,穗恒运A,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,571831826.99,402.3834113215,210884823.59,36.8788188479,184304238.98,32.2304968491,176642764.42,30.8906843031
1103,000510,新金路,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-10191182.77,85.4997408354,-81965706.44,-804.2806050077,-108758966.8,-1067.1868933619,180533490.47,1771.4674983697
1104,000509,华塑控股,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-2459476.34,-124.3638133316,16454895.72,669.0406186221,-826545.7,-33.6065725275,-17578770.98,-714.7363320438
1105,000507,珠海港,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-1023710807.2,-40.8913506496,184020808.68,17.975858747,-1032451719.72,-100.853845877,-170961284.87,-16.7001543471
1106,000505,京粮控股,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,54809425.66,-35.1123013839,381239766.55,695.5733652729,-34500414.54,-62.9461340354,-292232995.79,-533.1801825526
1107,000501,武商集团,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,285786056.6,794.3961189051,467636030.23,163.6315066569,-543355001.08,-190.1264909647,361505027.45,126.4949843078
1112,000419,通程控股,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-126901283.41,-585.6120318316,-230742056.66,-181.8279929562,12958225.48,10.2112643244,90882547.77,71.6167286318
1125,000045,深纺织A,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,117847294.66,-53.4600266678,231581706.69,196.509989778,-123602221.28,-104.8833760984,8916212.47,7.565903397
1126,000042,中洲控股,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-340728867.32,-159.772878041,47767770.18,14.019290633,2012757.21,0.5907210698,-390504150.17,-114.6084724906
1127,000036,华联控股,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-75863483.31,57.5197574759,49485856.65,65.2301403665,-191312711.33,-252.1802361068,65966921.07,86.9547748031
1132,000014,沙河股份,,,,,,,,,,,,2026-04-30,20260331,cashflow,,,,,,,,,,,,-315732991.43,-3121.5925741849,1318783.55,0.417689499,-274117774.21,-86.8194904082,-41172401.0,-13.0402593703
1149,688716,中研股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-20019186.77,73.6996439557,1294187.68,6.4647365294,-21082124.45,-105.3095947014,-231250.0,-1.155141828
1152,688691,灿芯股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-54850946.84,-561.7069002449,-40830146.7,-74.4383626031,-7208734.45,-13.142406586,-1262621.7,-2.3019141378
1154,688685,迈信林,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,5817026.68,-96.5964053524,59749897.94,1027.1553016154,-192810509.36,-3314.5887059951,138877638.14,2387.4334050673
1156,688680,海优新材,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,422416171.85,362.7396003954,64583396.7,15.2890445499,376981736.75,89.2441534847,-19672965.41,-4.6572472176
1158,688648,中邮科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-667566697.13,-142.6156490613,-59653846.23,-8.9360129087,-605320768.85,-90.6756989904,-1517863.2,-0.2273725167
1160,688598,金博股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-174513677.3,-398.6772035692,-150683467.92,-86.3447898476,-103951431.94,-59.5663523618,80297959.99,46.0124164663
1161,688588,凌志软件,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-65699998.07,-161.0053444694,5368364.14,8.1710263283,-93875100.13,-142.8844792811,43534200.95,66.2621038491
1166,688533,上声电子,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,302868118.73,319.6449330034,17632478.11,5.8218336694,-54299600.75,-17.9284637081,347559940.26,114.7561987433
1167,688531,日联科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-262348917.58,-871.3582082915,1169529.81,0.4457917421,-315806970.82,-120.3767005151,56025194.82,21.3552224026
1168,688512,慧智微,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,6514294.46,108.5297609944,-53226416.53,-817.0710866208,-15834705.63,-243.0762951726,79681691.03,1223.1822113549
1175,688435,英方软件,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,18401260.97,-40.6477356422,-21765250.25,-118.2812975996,-5715011.77,-31.0577181603,46287188.69,251.5435695709
1186,688373,盟科药业,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-7817385.57,-116.0503899792,-16013485.03,-204.8445082644,22401586.64,286.5611071554,-13858265.51,-177.2749391201
1189,688356,键凯科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,246245671.38,731.5210357628,44536239.41,18.0861004218,203805705.08,82.7651929627,-749827.43,-0.3045038013
1192,688320,禾川科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,21540450.01,310.0438971263,5792976.95,26.8934815536,-10107755.01,-46.924530385,26100557.17,121.1699716481
1195,688298,东方生物,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-744502980.54,-57.8524227662,-29108756.2,-3.9098239981,-718373945.72,-96.4904056125,27937009.82,3.7524376061
1198,688292,浩瀚深度,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,50204826.16,-83.3835025989,-39519919.46,-78.7173713819,94270399.85,187.7715890292,-4545654.23,-9.0542176473
1201,688280,精进电动,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,1614863.24,150.1663824322,-200473926.83,-12414.2974998923,-22596507.31,-1399.2830321656,227357078.07,14079.0298793352
1204,688277,天智航,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-89697827.37,-607.8495189122,-85367768.25,-95.1726153833,4699458.55,5.2392111245,-8811960.6,-9.824051327
1206,688268,华特气体,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,166717496.59,10.7884387267,52917631.45,31.7408985454,106073976.08,63.6249813305,15972484.23,9.5805686606
1208,688246,嘉和美康,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-111357231.66,-5.8295525665,-47331459.27,-42.5041630116,-20200119.17,-18.1399257766,-43825207.56,-39.3555110043
1209,688244,永信至诚,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-325736417.58,6.7638847693,-51842288.4,-15.915410621,-272854969.1,-83.7655706805,-995012.9,-0.3054656607
1212,688226,威腾电气,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-241728972.89,34.299946118,-288452878.56,-119.3290465398,-139167227.19,-57.5715957943,182801312.59,75.6224255639
1213,688222,成都先导,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,9165236.58,-79.487845244,83926585.6,915.7056107329,-64151236.7,-699.9408704843,-973900.64,-10.6260283791
1214,688210,统联精密,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,544167243.41,1602.3244664029,44881005.46,8.2476492298,-121859626.27,-22.393782012,627203031.07,115.2592403651
1217,688191,智洋创新,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-176149288.71,-12132.9111052141,-36789462.62,-20.8853881213,-258798807.01,-146.9201544356,119438980.92,67.8055425569
1222,688167,炬光科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,15361512.09,107.2971622429,18741559.93,122.0033537076,46184357.01,300.6498106398,-46656605.62,-303.7240432234
1223,688162,巨一科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-439451138.25,-123.2143065035,35920421.56,8.1739284379,-435497466.56,-99.1003159747,-30207263.45,-6.8738616926
1225,688143,长盈通,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,115193476.39,72.5213616942,-295112.65,-0.2561886829,108102804.58,93.8445543687,7385784.46,6.4116343143
1227,688136,科兴制药,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-53134208.61,16.6882287698,6917429.51,13.018787126,-38354532.26,-72.1842542937,-19160610.33,-36.0607804863
1228,688135,利扬芯片,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-6139336.63,95.232131165,75660983.89,1232.3967302963,-71536711.15,-1165.218906558,-10659053.01,-173.6189698072
1233,688108,赛诺医疗,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-20425130.71,-209.3673465678,18730040.02,91.7009554844,-8483346.35,-41.5338656601,-30435388.6,-149.0095169139
1240,688095,福昕软件,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-174104189.95,-287.8965506662,-1650792.29,-0.9481634477,-173617282.81,-99.7203357713,22623190.95,12.9940531336
1245,688049,炬芯科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-85263368.11,40.5636503542,-15786163.52,-18.5145905797,-10963097.31,-12.8579219341,-53857185.89,-63.1656795689
1247,688039,当虹科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-83293411.32,-537.5529632857,-52915863.19,-63.5294705204,-40539879.26,-48.671171726,10546225.81,12.6615366604
1249,688028,沃尔德,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-8980256.36,82.6485516532,36399909.51,405.3326325085,-53626838.01,-597.1637764025,9522648.31,106.0398270189
1253,605580,恒盛能源,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-18318120.32,-174.3089855448,7007534.79,38.2546607817,-47733103.41,-260.5786105569,22407448.3,122.3239497752
1254,605577,龙版传媒,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-145728754.57,12.1762173929,-121340497.76,-83.2646227699,-24388256.81,-16.7353772301,,
1255,605398,新炬网络,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-271063312.56,-45.1664422419,-90435315.6,-33.3631706725,-177963950.01,-65.654015783,-2618520.67,-0.966018103
1256,605389,长龄液压,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-1111871.15,97.3490494239,10096728.6,908.0844124789,-11707990.7,-1052.9988749146,-60754.39,-5.4641574251
1257,605388,均瑶健康,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-152917404.13,-50.1377493347,-104137734.13,-68.1006421228,-35851242.09,-23.4448408891,-12717870.87,-8.3168236751
1261,605298,必得科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,7030698.64,141.0045207996,6691098.26,95.1697491617,-887549.13,-12.6239108721,1227149.51,17.4541617104
1262,605277,新亚电子,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,102815026.79,-31.4638999854,35395868.97,34.426746824,-12082896.71,-11.7520727147,83397313.17,81.1139341921
1263,605268,王力安防,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-194186669.7,-296.4822566011,65915838.8,33.9445745178,-144314558.13,-74.3174381398,-115777206.84,-59.6216037995
1266,605186,健麾信息,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-71441508.8,-72.0725203522,-50399880.86,-70.5470554956,-20198979.87,-28.2734508401,-674746.66,-0.9444742578
1269,605167,利柏特,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-401608006.76,-6128.9244337172,-141913838.67,-35.3364067153,-300418028.56,-74.8037946214,43574910.51,10.8501100019
1270,605133,嵘泰股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,150765981.49,-82.8018349243,96033699.8,63.6971940559,617048.12,0.4092754306,57688408.51,38.2635445608
1273,605028,世茂能源,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,34020019.82,144.2653320002,7775197.9,22.8547718112,26244821.92,77.1452281888,,
1274,603990,麦迪科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,104736782.12,-37.2567414004,-6982257.18,-6.6664805226,125621238.8,119.9399449336,-13902199.5,-13.2734644111
1275,603985,恒润股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,153620617.55,135.4358725217,6836425.12,4.4502002589,-14751801.68,-9.6027485863,164364200.2,106.9935812141
1276,603977,国泰集团,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-464549540.32,-44.6724389139,-148360658.56,-31.9364557885,-253835097.53,-54.6411255418,-62281121.8,-13.4067771883
1278,603933,睿能科技,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-8161191.89,86.8646586719,24061356.46,294.8265006424,-47447844.14,-581.3837583961,17176024.2,210.4597518537
1279,603928,兴业股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,24558712.01,277.2808531883,23485002.37,95.6279887986,1024622.36,4.1721339441,105051.91,0.4277582227
1288,603855,华荣股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,32748234.14,-66.5629076292,50090864.67,152.9574524717,-46834874.87,-143.0149627909,33330521.88,101.7780737047
1294,603788,宁波高发,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,5454559.77,-94.5249457045,-144062246.45,-2641.1342532598,175534251.4,3218.1194963787,-25995839.54,-476.5891407585
1295,603779,威龙股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-25924050.41,-337.7830915524,-29850450.86,-115.1457831161,-8258.48,-0.0318564417,3932469.8,15.1691951597
1296,603777,来伊份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-61539830.07,-258.8941560574,-15095662.99,-24.529906847,5946286.65,9.6625009254,-52384683.69,-85.1232179719
1297,603757,大元泵业,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-75915543.7,11.3467878183,-33557883.79,-44.20423296,-38277174.18,-50.4207337713,-54000.0,-0.0711316779
1301,603701,德宏股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,60424910.21,204.5568474197,-73852619.66,-122.2221421651,-8547234.06,-14.1452159884,142831095.07,236.3778358521
1303,603683,晶华新材,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-51297478.86,-108.5011879415,17314074.47,33.7522912525,-107574530.89,-209.7072473748,41107509.66,80.135536041
1306,603660,苏州科达,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-190990689.96,-15.8923901308,-207991422.33,-108.901340884,-19954037.27,-10.4476491886,37007394.59,19.3765437455
1308,603615,茶花股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,59508427.77,279.2794138638,-63856811.05,-107.3071721821,137763446.64,231.5024136958,-14058509.73,-23.6244012098
1309,603611,诺力股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-189188246.25,37.4353272376,-415917747.77,-219.8433338297,-92526094.26,-48.9068935803,316393605.59,167.237453627
1311,603587,地素时尚,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,5560593.34,-96.2897085365,164970131.08,2966.7720869514,-130455519.55,-2346.0719310576,-30323937.84,-545.3363694458
1313,603566,普莱柯,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-50119723.92,-323.7752378129,-36518766.59,-72.8630641467,-13399424.66,-26.734833339,-201532.67,-0.4021025142
1320,603489,八方股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-285304576.32,-376.93480025,-36685281.18,-12.8582869764,-244377807.8,-85.6550606205,-1665844.14,-0.5838827268
1322,603421,鼎信通讯,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-104325716.2,-1.5173119142,-49907456.05,-47.8381149613,3780675.49,3.623915203,-58198935.64,-55.7858002416
1324,603373,安邦护卫,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-514939130.13,-135.872168624,-223673727.83,-43.4369257923,-301134673.95,-58.4796641642,9869271.65,1.9165899565
1326,603367,辰欣药业,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-358237714.45,-1.8071369049,192536977.74,53.7455912579,-547175466.83,-152.7408881753,-2182950.31,-0.6093580385
1328,603348,文灿股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-228400453.14,-166.2129868875,-202290841.25,-88.5684938313,-119527187.83,-52.3322901451,99715736.3,43.6582917981
1336,603313,梦百合,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-81043371.72,-309.1732040738,202740485.57,250.1629451826,-176844334.6,-218.2094980093,-32298271.04,-39.8530692326
1341,603289,泰瑞机器,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,80566291.3,132.9660428433,-36347091.04,-45.1145143378,-1720148.89,-2.1350726988,123312276.9,153.0569111601
1342,603285,键邦股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-22473467.32,92.0073787099,39500288.78,175.7641053673,-34846065.3,-155.0542459863,-24625671.41,-109.5766445798
1346,603270,金帝股份,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,105036968.75,184.2677712821,-65633556.18,-62.4861484114,-161040439.43,-153.3178664107,336545676.21,320.4068817056
1350,603239,浙江仙通,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-74247570.29,-0.0752083939,-34675066.75,-46.7019548445,-39572503.54,-53.2980451555,,
1355,603213,镇洋发展,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-127590645.26,-1145.2384619937,-123450018.97,-96.754757152,-7957290.64,-6.2365784136,3816664.35,2.9913355656
1357,603200,上海洗霸,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-28864767.05,-772.2416051961,-22941910.87,-79.4806721643,-2948391.96,-10.2145011421,-2222824.25,-7.7008217186
1358,603187,海容冷链,,,,,,,,,,,,2026-04-29,20260331,cashflow,,,,,,,,,,,,-241430014.06,-151.3646091139,-156437569.28,-64.7962391458,62638583.89,25.9448205452,-144366861.22,-59.7965674575
