stock_code,stock_name,latest_price,pct_change,turnover_rate,volume,amount,amplitude,pe_dynamic,pb,total_market_value,float_market_value,snapshot_date,source,synthesized_at
603313,梦百合,5.7,,0.0266467235747979,15204271.0,87835512.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603312,西典新能,39.12,,0.0689084731782519,3508785.0,139805623.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603310,巍华新材,16.11,,0.0201750322148342,3914158.0,63641362.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603301,振德医疗,83.49,,0.0080110400245418,2113923.0,176803664.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603291,联合水务,10.05,,0.0116348305197352,4924100.0,51207693.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603289,泰瑞机器,10.39,,0.0409509353043258,12014902.0,129259583.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603286,日盈电子,55.36,,0.0448903737671265,5190700.0,299930988.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603200,上海洗霸,47.99,,0.023434565684065,4112300.0,200669593.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603199,九华旅游,32.75,,0.0152478315865558,1687630.0,55454058.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603196,璞源材料,24.08,,0.0195946397045909,4643700.0,113217046.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603191,望变电气,21.87,,0.1199389338201176,39575607.0,876612034.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603117,万林物流,4.48,,0.0326932139874452,19589700.0,89636553.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603116,红蜻蜓,7.25,,0.0204232968784493,11767920.0,85765344.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603115,海星股份,106.84,,0.0518623310391813,12545000.0,1375382151.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603112,华翔股份,20.24,,0.0216267275338107,11561790.0,235737202.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603111,康尼机电,6.24,,0.0069273634345022,5908200.0,37220221.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603110,东方材料,22.12,,0.0848843482684,17081000.0,389740453.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603109,神驰机电,19.16,,0.0111861065128785,2336200.0,44984871.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603107,上海汽配,13.0,,0.0114161175155253,2490700.0,33297894.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603106,恒银科技,7.63,,0.0118355682778759,6160650.0,47663390.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603105,芯能科技,8.89,,0.0256708241007321,12835700.0,117896687.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603101,汇嘉时代,7.46,,0.0302088605442176,14210248.0,107289227.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603098,森特股份,12.61,,0.0164016710483236,8837220.0,114196403.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603097,江苏华辰,28.64,,0.0300187035060599,4817500.0,138839145.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688533,上声电子,24.53,,0.0069990890981552,1154759.0,29205711.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603096,新经典,15.71,,0.0102307896831258,1577942.0,25936522.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603095,越剑智能,19.91,,0.0196735034607301,5081060.0,102165001.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603091,众鑫股份,72.88,,0.0217339317037077,683350.0,49609548.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603088,宁波精达,10.5,,0.0371832977430108,16281519.0,174080894.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603086,先达股份,6.01,-2.28,1.54,66919.0,41352043.0,3.58,,,,,2026-05-29,derived_from_last_daily_row,20260608
603085,天成自控,13.37,-3.26,2.78,110223.0,149169877.0,5.86,,,,,2026-05-29,derived_from_last_daily_row,20260608
603082,北自科技,35.66,-6.28,17.95,72819.0,265587952.0,7.91,,,,,2026-05-29,derived_from_last_daily_row,20260608
603081,大丰实业,10.36,-2.17,0.77,32493.0,33925885.0,2.93,,,,,2026-05-29,derived_from_last_daily_row,20260608
603078,江化微,34.7,3.27,14.48,558334.0,1989040538.0,8.81,,,,,2026-05-29,derived_from_last_daily_row,20260608
603120,肯特催化,47.57,,0.0667864116094986,2531205.0,122160591.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688510,航亚科技,25.6,,0.0356740789226347,9258230.0,241522495.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603121,华培动力,16.33,,0.0167702646692073,5677300.0,92953195.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603122,合富中国,12.76,,0.0261653463299663,10415185.0,133397004.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603187,海容冷链,12.99,,0.010510456440859,4018798.0,52457886.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603186,华正新材,132.1,,0.1024316151567277,16060306.0,2145533816.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603181,皇马科技,13.47,,0.0113669101409886,6691700.0,92467052.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603178,圣龙股份,17.57,,0.0371702765649075,8787495.0,156851537.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603173,福斯达,34.72,,0.00587904375,940647.0,32998601.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603168,莎普爱思,5.78,,0.0179071495580414,6670664.0,38833820.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603167,渤海轮渡,9.11,,0.0098985706329378,4643860.0,42240678.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603166,福达股份,12.62,-4.32,1.12,71696.0,92164289.0,6.22,,,,,2026-05-29,derived_from_last_daily_row,20260608
603165,荣晟环保,16.48,-3.0,2.22,69415.0,115451714.0,3.94,,,,,2026-05-29,derived_from_last_daily_row,20260608
603163,圣晖集成,103.66,-7.82,3.31,33138.0,357409435.0,9.56,,,,,2026-05-29,derived_from_last_daily_row,20260608
688529,豪森智能,18.27,,0.0165015625034097,2775166.0,51884415.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603158,腾龙股份,14.6,-3.25,5.92,290333.0,425608352.0,4.77,,,,,2026-05-29,derived_from_last_daily_row,20260608
603155,新亚强,17.85,-7.32,2.35,74233.0,134999821.0,8.88,,,,,2026-05-29,derived_from_last_daily_row,20260608
603153,上海建科,14.65,2.95,0.6,24216.0,35483145.0,4.29,,,,,2026-05-29,derived_from_last_daily_row,20260608
603150,万朗磁塑,68.2,-4.79,2.62,22425.0,157470264.0,6.87,,,,,2026-05-29,derived_from_last_daily_row,20260608
603138,海量数据,16.08,-3.42,4.24,122267.0,202856501.0,8.65,,,,,2026-05-29,derived_from_last_daily_row,20260608
603136,天目湖,9.34,0.97,1.31,35270.0,33805848.0,2.59,,,,,2026-05-29,derived_from_last_daily_row,20260608
603135,中重科技,10.25,-2.29,0.83,52438.0,54358787.0,4.29,,,,,2026-05-29,derived_from_last_daily_row,20260608
603131,上海沪工,18.81,,0.0335816549137771,11313902.0,217609968.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603130,云中马,42.4,-3.75,1.1,15162.0,64952485.0,5.47,,,,,2026-05-29,derived_from_last_daily_row,20260608
603126,中材节能,7.7,-2.04,1.51,91987.0,71454171.0,3.56,,,,,2026-05-29,derived_from_last_daily_row,20260608
603125,常青科技,24.18,-4.09,2.44,98906.0,243834965.0,5.55,,,,,2026-05-29,derived_from_last_daily_row,20260608
603124,江南新材,137.02,,0.0506217786356987,3928696.0,552888313.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688531,日联科技,178.7,,0.0621224417984337,7130341.0,1316236265.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603912,佳力图,9.15,,0.0384421834522499,20830714.0,194486961.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603367,辰欣药业,13.8,,0.0166783680508411,7551200.0,105261956.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603373,安邦护卫,31.03,-10.06,7.1,32272.0,146692721.0,10.58,,,,,2026-05-29,derived_from_last_daily_row,20260608
603738,泰晶科技,43.42,,0.1468117344420171,56652812.0,2586963296.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603727,博迈科,15.03,,0.0134207393979645,3780881.0,57292618.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603726,朗迪集团,27.2,-4.49,3.85,71181.0,197162960.0,6.74,,,,,2026-05-29,derived_from_last_daily_row,20260608
603722,阿科力,34.92,-6.76,2.41,23064.0,81728245.0,8.46,,,,,2026-05-29,derived_from_last_daily_row,20260608
603711,香飘飘,14.61,0.34,1.28,52649.0,76619351.0,5.56,,,,,2026-05-29,derived_from_last_daily_row,20260608
603708,家家悦,9.88,,0.0134450086390269,8582469.0,85032025.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603706,东方环宇,22.28,,0.0079041004766675,1496900.0,33328637.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603703,盛洋科技,12.51,,0.0321666051539762,13348566.0,171682924.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603701,德宏股份,25.18,-3.12,2.44,63716.0,161474613.0,5.93,,,,,2026-05-29,derived_from_last_daily_row,20260608
603697,有友食品,10.99,3.19,4.27,182506.0,203191213.0,6.29,,,,,2026-05-29,derived_from_last_daily_row,20260608
688499,利元亨,57.3,-6.13,7.39,124681.0,734107799.0,7.99,,,,,2026-05-29,derived_from_last_daily_row,20260608
603687,大胜达,15.61,-2.13,6.17,339453.0,541140221.0,7.9,,,,,2026-05-29,derived_from_last_daily_row,20260608
603683,晶华新材,27.4,,0.0398024535126971,11471668.0,318271904.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603681,永冠新材,25.5,,0.1158948469438466,27553053.0,669109552.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603680,今创集团,11.88,,0.0076591505177009,6002620.0,72564880.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688500,慧辰股份,51.71,-9.06,4.63,33958.0,181965016.0,10.27,,,,,2026-05-29,derived_from_last_daily_row,20260608
603677,奇精机械,17.07,,0.0395404195095385,7615519.0,125322458.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603676,卫信康,9.23,,0.0040079372830546,1744100.0,16079056.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603668,天马科技,11.3,,0.0078945053365825,3993015.0,45406047.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603665,康隆达,26.85,,0.0233349160701913,3737500.0,101773365.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603660,苏州科达,11.88,,0.0557044354596615,31834678.0,385757628.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603657,春光科技,26.68,,0.0220659730505314,2983100.0,81422806.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603686,福龙马,15.47,,0.0248574415848484,10326537.0,161545226.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603739,蔚蓝生物,12.8,,0.0145576354912802,3683502.0,47376524.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603757,大元泵业,54.58,,0.0788483844729125,14708950.0,831605129.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603758,秦安股份,10.9,,0.0078507820593843,3444900.0,37906411.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603897,长城科技,47.4,,0.0291970117317073,6027305.0,300703757.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603890,春秋电子,24.81,,0.0931704460051099,41629338.0,1021298989.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603878,武进不锈,6.54,,0.0280612749965234,15746577.0,105569187.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603867,新化股份,37.96,,0.0484819783290992,10456920.0,401773701.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603861,白云电器,17.05,,0.1062842833448342,56180435.0,980662871.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603859,能科科技,41.59,,0.0553324364906885,13539720.0,583914058.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603855,华荣股份,17.5,,0.0115923196709707,3889600.0,68888310.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603848,好太太,14.47,,0.0040809478850604,1642200.0,23875365.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603823,百合花,25.39,-9.22,6.38,265667.0,702662466.0,10.4,,,,,2026-05-29,derived_from_last_daily_row,20260608
603815,交建股份,7.13,,0.046262712591954,28633114.0,202824418.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688489,三未信安,25.39,-7.34,1.23,20621.0,53798418.0,9.6,,,,,2026-05-29,derived_from_last_daily_row,20260608
603811,诚意药业,11.29,0.18,2.88,94165.0,106310267.0,2.93,,,,,2026-05-29,derived_from_last_daily_row,20260608
603801,志邦家居,7.45,-0.8,0.66,28853.0,21714125.0,3.6,,,,,2026-05-29,derived_from_last_daily_row,20260608
603800,洪田股份,61.76,0.95,6.49,134983.0,852503502.0,12.28,,,,,2026-05-29,derived_from_last_daily_row,20260608
603790,雅运股份,26.07,-6.49,2.49,47668.0,127232967.0,7.89,,,,,2026-05-29,derived_from_last_daily_row,20260608
603788,宁波高发,14.91,,0.018369527944196,4097600.0,64889773.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603787,新日股份,10.18,,0.0175422026377509,4037229.0,41692711.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603779,威龙股份,9.81,-10.0,17.76,589942.0,604532472.0,10.92,,,,,2026-05-29,derived_from_last_daily_row,20260608
603777,来伊份,18.0,,0.03150870083952,10537271.0,193119993.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603776,永安行,19.25,,0.0133164531378715,3738735.0,73438216.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603768,常青股份,11.68,,0.0574541731074095,13671557.0,154214345.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603767,中马传动,17.92,,0.0488694705498304,15082658.0,277546316.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603759,海天股份,8.04,,0.0075703612266112,3495690.0,28440348.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603656,泰禾智能,17.9,,0.019073979455658,3489496.0,63020619.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603655,朗博科技,35.99,,0.0136801886792452,1450100.0,53170224.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603648,畅联股份,8.96,,0.0092160100305507,3340000.0,30096688.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603633,徕木股份,8.93,,0.10379628428256,44301377.0,402472103.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603527,众源新材,13.61,,0.1096461098042976,34754659.0,487675087.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603520,司太立,10.04,,0.0514953128987528,22576054.0,235383617.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603518,锦泓集团,8.93,,0.0261199637808129,8987200.0,79568936.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603511,爱慕股份,13.06,,0.0035488878534189,1426253.0,19212124.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603507,振江股份,38.92,,0.0308640578567339,5610231.0,221778109.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603500,祥和实业,10.43,,0.0483685247920885,16087810.0,169218284.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603499,翔港科技,18.96,,0.0131738727872648,3986340.0,77080802.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603489,八方股份,35.5,,0.0168198192517888,3946232.0,140357087.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603466,风语筑,10.6,,0.0886603145197544,52736900.0,575634604.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603439,三力制药,16.28,,0.11415039952336,46098522.0,737199546.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688508,芯朋微,97.03,,0.1172230512069497,15522717.0,1497028245.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603421,鼎信通讯,7.23,,0.0158922275396306,10364760.0,75917856.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603416,信捷电气,53.58,,0.0270831986785881,3771200.0,206832380.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603409,汇通控股,39.02,,0.0423262626786609,1530700.0,60898252.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603400,华之杰,68.61,-3.2,6.59,13183.0,92473775.0,4.9,,,,,2026-05-29,derived_from_last_daily_row,20260608
603399,永杉锂业,17.91,4.49,20.38,1044056.0,1869586757.0,11.96,,,,,2026-05-29,derived_from_last_daily_row,20260608
603396,金辰股份,31.52,-5.29,3.2,44267.0,141513498.0,6.55,,,,,2026-05-29,derived_from_last_daily_row,20260608
603390,通达电气,12.54,-5.71,4.3,150835.0,194111152.0,8.72,,,,,2026-05-29,derived_from_last_daily_row,20260608
603386,骏亚科技,15.61,-2.62,4.14,135045.0,214884572.0,6.36,,,,,2026-05-29,derived_from_last_daily_row,20260608
603382,海阳科技,21.38,-2.99,3.1,11249.0,24394890.0,4.54,,,,,2026-05-29,derived_from_last_daily_row,20260608
603381,永臻股份,19.85,-6.1,4.48,63725.0,128438619.0,6.95,,,,,2026-05-29,derived_from_last_daily_row,20260608
603380,易德龙,36.51,-8.24,3.0,48070.0,181407772.0,11.49,,,,,2026-05-29,derived_from_last_daily_row,20260608
603375,盛景微,48.8,-7.68,7.85,50077.0,252565186.0,8.89,,,,,2026-05-29,derived_from_last_daily_row,20260608
603528,多伦科技,7.04,,0.0183957298742926,12986100.0,93497247.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603368,柳药集团,16.03,,0.0083107820520387,3301137.0,52697429.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603535,嘉诚国际,7.28,,0.0088890684174727,4541588.0,33309584.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603566,普莱柯,10.62,,0.0085579973058779,2961600.0,31471625.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603630,拉芳家化,14.17,,0.0216248710394788,4870020.0,68993733.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603629,利通电子,240.73,,0.1120363095907081,28908841.0,6763537016.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603628,清源股份,10.76,,0.0161630656821952,4399137.0,47846044.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603626,科森科技,24.0,,0.0768416068715724,42637847.0,1051083696.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603618,杭电股份,42.71,,0.2012420307863446,139133833.0,5707830798.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
688505,复旦张江,7.16,,0.0062650799264423,4451791.0,32035302.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603617,君禾股份,7.14,,0.0341754381212469,13216542.0,94311370.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603615,茶花股份,18.85,,0.024995037631296,6044300.0,117638874.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603611,诺力股份,17.84,-0.34,0.95,24449.0,43687199.0,1.34,,,,,2026-05-29,derived_from_last_daily_row,20260608
603610,麒盛科技,17.46,-4.43,2.49,87888.0,155048885.0,5.69,,,,,2026-05-29,derived_from_last_daily_row,20260608
603607,京华激光,21.53,-5.86,3.17,56557.0,123285154.0,7.26,,,,,2026-05-29,derived_from_last_daily_row,20260608
603602,纵横通信,12.93,-5.41,2.91,67200.0,88659518.0,8.78,,,,,2026-05-29,derived_from_last_daily_row,20260608
603601,再升科技,21.18,-9.99,8.06,921257.0,1962304818.0,3.48,,,,,2026-05-29,derived_from_last_daily_row,20260608
603600,永艺股份,10.36,-0.67,1.53,45986.0,49444057.0,2.11,,,,,2026-05-29,derived_from_last_daily_row,20260608
603598,引力传媒,22.03,,0.1415790163369686,38138966.0,853948974.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603590,康辰药业,34.45,-1.57,3.15,49827.0,173896133.0,6.06,,,,,2026-05-29,derived_from_last_daily_row,20260608
603587,地素时尚,12.67,,0.0041933141665789,1988020.0,25240385.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603586,金麒麟,17.16,,0.0125874267123373,2467800.0,42233793.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603585,苏利股份,15.96,,0.0177347569714405,3430352.0,55278212.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603579,荣泰健康,19.02,,0.02343025919357,4710709.0,89849397.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603577,汇金通,10.4,-6.14,2.69,91161.0,97269986.0,6.41,,,,,2026-05-29,derived_from_last_daily_row,20260608
688507,索辰科技,160.0,,0.2703566495307371,13311207.0,2290432433.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603569,长久物流,6.02,,0.0063603212614921,3838500.0,23334096.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
603538,美诺华,45.08,,0.1196950422057171,28553440.0,1321024805.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301187,欧圣电气,18.25,,0.0089954979440228,2293254.0,42976833.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301186,超达装备,63.9,,0.0190178085068766,1465500.0,95393794.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
301185,鸥玛软件,15.7,,0.0197651324944332,2740779.0,43661600.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
003010,若羽臣,25.82,4.53,5.14,116186.0,297412472.66,7.41,,,,,2026-05-29,derived_from_last_daily_row,20260608
003009,中天火箭,50.5,-5.24,1.97,32371.0,166737110.54,5.8,,,,,2026-05-29,derived_from_last_daily_row,20260608
003007,直真科技,42.12,-5.75,5.68,41239.0,177505029.0,8.12,,,,,2026-05-29,derived_from_last_daily_row,20260608
920208,青矩技术,21.02,-0.47,1.22,12430.0,26553538.52,4.73,,,,,2026-05-29,derived_from_last_daily_row,20260608
003005,竞业达,15.37,,0.0217254605093412,2758660.0,42961302.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
003002,壶化股份,22.0,,0.0177069688350564,3237671.0,72984743.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
003001,中岩大地,18.21,-4.56,4.94,56497.0,105151811.14,6.97,,,,,2026-05-29,derived_from_last_daily_row,20260608
003000,劲仔食品,10.52,1.64,2.07,63773.0,69614531.37,3.86,,,,,2026-05-29,derived_from_last_daily_row,20260608
002997,瑞鹄模具,31.55,1.97,4.79,100361.0,324538674.42,9.53,,,,,2026-05-29,derived_from_last_daily_row,20260608
002996,顺博合金,6.72,,0.0251337915406945,10463410.0,72288914.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
003015,日久光电,12.5,,0.0266458843163,6590200.0,84437713.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
002995,天地在线,22.83,,0.1664168354012137,18708116.0,415354742.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
002990,盛视科技,46.53,-10.0,11.06,152703.0,736609742.0,10.58,,,,,2026-05-29,derived_from_last_daily_row,20260608
002989,中天精装,28.88,-3.54,4.01,73455.0,214257947.08,5.74,,,,,2026-05-29,derived_from_last_daily_row,20260608
002988,豪美新材,30.0,-4.46,1.81,45325.0,139923322.0,10.06,,,,,2026-05-29,derived_from_last_daily_row,20260608
002986,宇新股份,11.82,-3.04,2.52,76017.0,90636374.0,5.25,,,,,2026-05-29,derived_from_last_daily_row,20260608
002983,芯瑞达,24.67,-10.0,6.63,84917.0,217216394.38,9.27,,,,,2026-05-29,derived_from_last_daily_row,20260608
002982,湘佳股份,12.46,-0.08,2.85,37024.0,46331518.89,2.89,,,,,2026-05-29,derived_from_last_daily_row,20260608
002981,朝阳科技,26.74,,0.0597653860297881,7137004.0,185697214.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
920239,长虹能源,26.65,-0.45,0.74,13310.0,35683657.39,2.54,,,,,2026-05-29,derived_from_last_daily_row,20260608
002980,华盛昌,109.22,,0.1368386957763324,13859987.0,1547598180.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
002976,瑞玛精密,36.64,,0.1133822926173369,7559702.0,281196860.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
002991,甘源食品,46.36,4.11,2.57,12817.0,59815218.6,5.08,,,,,2026-05-29,derived_from_last_daily_row,20260608
003016,欣贺股份,7.29,-1.49,0.92,37827.0,27844166.0,3.11,,,,,2026-05-29,derived_from_last_daily_row,20260608
003019,宸展光电,40.85,-6.2,7.62,130369.0,544858096.27,9.6,,,,,2026-05-29,derived_from_last_daily_row,20260608
003020,立方制药,16.5,2.04,1.74,29262.0,48180180.48,4.02,,,,,2026-05-29,derived_from_last_daily_row,20260608
300039,上海凯宝,5.32,0.95,0.65,59521.0,31719919.0,1.52,,,,,2026-05-29,derived_from_last_daily_row,20260608
300032,金龙机电,4.32,,0.0432085485485651,34703793.0,152945987.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300025,华星创业,5.0,-3.66,3.13,158523.0,80786535.0,6.36,,,,,2026-05-29,derived_from_last_daily_row,20260608
300022,吉峰科技,8.45,-1.74,2.31,114066.0,97761275.0,4.07,,,,,2026-05-29,derived_from_last_daily_row,20260608
300021,大禹节水,4.01,2.04,2.38,207616.0,84091372.0,4.33,,,,,2026-05-29,derived_from_last_daily_row,20260608
300019,硅宝科技,17.72,-7.13,2.79,102798.0,187761718.0,7.18,,,,,2026-05-29,derived_from_last_daily_row,20260608
300018,中元股份,13.4,-5.3,5.07,182682.0,249005306.0,6.22,,,,,2026-05-29,derived_from_last_daily_row,20260608
300016,北陆药业,8.2,-1.2,2.25,126265.0,104272975.0,2.77,,,,,2026-05-29,derived_from_last_daily_row,20260608
300011,鼎汉技术,6.48,,0.01589061599155,8098900.0,53282615.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300005,探路者,15.11,,0.0439210274169283,38499514.0,586038068.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
300004,南风股份,13.78,,0.066787349109602,32057500.0,458370600.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
003043,华亚智能,60.4,-2.33,4.69,39342.0,243462977.2,5.01,,,,,2026-05-29,derived_from_last_daily_row,20260608
003041,真爱美家,52.16,-2.32,1.9,25934.0,138762803.84,5.67,,,,,2026-05-29,derived_from_last_daily_row,20260608
003040,楚天龙,12.93,,0.011638167883009,5316900.0,69706131.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
920190,雷神科技,24.1,,0.0865359410583651,8605398.0,210278384.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
003038,鑫铂股份,12.35,,0.0251885193824278,4111436.0,51494864.0,,,,,,2026-05-29,derived_from_last_daily_row,20260608
003037,三和管桩,7.23,3.58,3.18,190287.0,139461489.0,6.59,,,,,2026-05-29,derived_from_last_daily_row,20260608
003036,泰坦股份,71.0,-0.41,10.08,217986.0,1608138820.03,12.37,,,,,2026-05-29,derived_from_last_daily_row,20260608
003033,征和工业,61.57,-0.15,4.52,36529.0,226080829.0,5.68,,,,,2026-05-29,derived_from_last_daily_row,20260608
003029,吉大正元,18.66,-4.11,1.79,31457.0,59466414.32,5.5,,,,,2026-05-29,derived_from_last_daily_row,20260608
003028,振邦智能,27.04,-3.98,3.75,26420.0,72411379.32,6.64,,,,,2026-05-29,derived_from_last_daily_row,20260608
003026,中晶科技,29.89,-6.91,9.31,92934.0,415069041.12,8.35,,,,,2026-05-29,derived_from_last_daily_row,20260608
