stock_code,stock_name,n_daily_rows,first_date,last_date,missing_ratio,download_success
002471,中超控股,95,2026-01-05,2026-05-29,0.1121,True
002474,榕基软件,95,2026-01-05,2026-05-29,0.1121,True
002476,宝莫股份,95,2026-01-05,2026-05-29,0.1121,True
002478,常宝股份,95,2026-01-05,2026-05-29,0.1121,True
002479,富春环保,95,2026-01-05,2026-05-29,0.1121,True
002480,新筑股份,95,2026-01-05,2026-05-29,0.1121,True
002481,双塔食品,95,2026-01-05,2026-05-29,0.1121,True
002483,润邦股份,95,2026-01-05,2026-05-29,0.1121,True
002491,通鼎互联,95,2026-01-05,2026-05-29,0.1121,True
002510,天汽模,91,2026-01-05,2026-05-29,0.1495,True
002515,金字火腿,95,2026-01-05,2026-05-29,0.1121,True
002519,银河电子,95,2026-01-05,2026-05-29,0.1121,True
002520,日发精机,95,2026-01-05,2026-05-29,0.1121,True
002522,浙江众成,95,2026-01-05,2026-05-29,0.1121,True
002523,天桥起重,95,2026-01-05,2026-05-29,0.1121,True
002526,山东矿机,95,2026-01-05,2026-05-29,0.1121,True
002527,新时达,95,2026-01-05,2026-05-29,0.1121,True
002530,金财互联,95,2026-01-05,2026-05-29,0.1121,True
002533,金杯电工,95,2026-01-05,2026-05-29,0.1121,True
002535,林州重机,95,2026-01-05,2026-05-29,0.1121,True
002540,亚太科技,95,2026-01-05,2026-05-29,0.1121,True
002546,新联电子,95,2026-01-05,2026-05-29,0.1121,True
002548,金新农,95,2026-01-05,2026-05-29,0.1121,True
002549,凯美特气,95,2026-01-05,2026-05-29,0.1121,True
002551,尚荣医疗,95,2026-01-05,2026-05-29,0.1121,True
002552,宝鼎科技,95,2026-01-05,2026-05-29,0.1121,True
002553,南方精工,95,2026-01-05,2026-05-29,0.1121,True
002554,惠博普,91,2026-01-05,2026-05-29,0.1495,True
002556,辉隆股份,95,2026-01-05,2026-05-29,0.1121,True
002559,亚威股份,95,2026-01-05,2026-05-29,0.1121,True
002560,通达股份,95,2026-01-05,2026-05-29,0.1121,True
002561,徐家汇,95,2026-01-05,2026-05-29,0.1121,True
002562,兄弟科技,95,2026-01-05,2026-05-29,0.1121,True
002565,顺灏股份,95,2026-01-05,2026-05-29,0.1121,True
002570,贝因美,95,2026-01-05,2026-05-29,0.1121,True
002574,明牌珠宝,95,2026-01-05,2026-05-29,0.1121,True
002575,群兴玩具,95,2026-01-05,2026-05-29,0.1121,True
002576,通达动力,0,,,1.0,False
002577,雷柏科技,95,2026-01-05,2026-05-29,0.1121,True
002578,闽发铝业,95,2026-01-05,2026-05-29,0.1121,True
002579,中京电子,95,2026-01-05,2026-05-29,0.1121,True
002580,圣阳股份,95,2026-01-05,2026-05-29,0.1121,True
002584,西陇科学,95,2026-01-05,2026-05-29,0.1121,True
002587,奥拓电子,95,2026-01-05,2026-05-29,0.1121,True
002589,瑞康医药,95,2026-01-05,2026-05-29,0.1121,True
002590,万安科技,95,2026-01-05,2026-05-29,0.1121,True
002593,日上集团,95,2026-01-05,2026-05-29,0.1121,True
002599,盛通股份,95,2026-01-05,2026-05-29,0.1121,True
002606,大连电瓷,95,2026-01-05,2026-05-29,0.1121,True
002609,捷顺科技,95,2026-01-05,2026-05-29,0.1121,True
002613,北玻股份,95,2026-01-05,2026-05-29,0.1121,True
002614,奥佳华,95,2026-01-05,2026-05-29,0.1121,True
002615,哈尔斯,95,2026-01-05,2026-05-29,0.1121,True
002616,长青集团,95,2026-01-05,2026-05-29,0.1121,True
002627,三峡旅游,95,2026-01-05,2026-05-29,0.1121,True
002628,成都路桥,95,2026-01-05,2026-05-29,0.1121,True
002631,德尔未来,95,2026-01-05,2026-05-29,0.1121,True
002632,道明光学,95,2026-01-05,2026-05-29,0.1121,True
002636,金安国纪,95,2026-01-05,2026-05-29,0.1121,True
002637,赞宇科技,95,2026-01-05,2026-05-29,0.1121,True
002638,勤上股份,95,2026-01-05,2026-05-29,0.1121,True
002639,雪人集团,95,2026-01-05,2026-05-29,0.1121,True
002640,跨境通,95,2026-01-05,2026-05-29,0.1121,True
002641,公元股份,95,2026-01-05,2026-05-29,0.1121,True
002642,荣联科技,95,2026-01-05,2026-05-29,0.1121,True
002644,佛慈制药,95,2026-01-05,2026-05-29,0.1121,True
002645,华宏科技,95,2026-01-05,2026-05-29,0.1121,True
002646,天佑德酒,95,2026-01-05,2026-05-29,0.1121,True
002655,共达电声,95,2026-01-05,2026-05-29,0.1121,True
002658,雪迪龙,95,2026-01-05,2026-05-29,0.1121,True
002659,凯文教育,95,2026-01-05,2026-05-29,0.1121,True
002660,茂硕电源,95,2026-01-05,2026-05-29,0.1121,True
002661,克明食品,95,2026-01-05,2026-05-29,0.1121,True
002662,峰璟股份,95,2026-01-05,2026-05-29,0.1121,True
002663,普邦股份,95,2026-01-05,2026-05-29,0.1121,True
002664,信质集团,95,2026-01-05,2026-05-29,0.1121,True
002666,德联集团,95,2026-01-05,2026-05-29,0.1121,True
002669,康达新材,95,2026-01-05,2026-05-29,0.1121,True
002671,龙泉股份,95,2026-01-05,2026-05-29,0.1121,True
002674,兴业科技,95,2026-01-05,2026-05-29,0.1121,True
002676,顺威股份,95,2026-01-05,2026-05-29,0.1121,True
002682,龙洲股份,95,2026-01-05,2026-05-29,0.1121,True
002685,华东重机,95,2026-01-05,2026-05-29,0.1121,True
002686,亿利达,91,2026-01-05,2026-05-29,0.1495,True
002688,金河生物,95,2026-01-05,2026-05-29,0.1121,True
002692,远程股份,95,2026-01-05,2026-05-29,0.1121,True
002695,煌上煌,95,2026-01-05,2026-05-29,0.1121,True
002703,浙江世宝,95,2026-01-05,2026-05-29,0.1121,True
002707,众信旅游,95,2026-01-05,2026-05-29,0.1121,True
002708,光洋股份,95,2026-01-05,2026-05-29,0.1121,True
002722,物产金轮,95,2026-01-05,2026-05-29,0.1121,True
002724,海洋王,95,2026-01-05,2026-05-29,0.1121,True
002725,跃岭股份,95,2026-01-05,2026-05-29,0.1121,True
002728,特一药业,95,2026-01-05,2026-05-29,0.1121,True
002730,电光科技,95,2026-01-05,2026-05-29,0.1121,True
002732,燕塘乳业,95,2026-01-05,2026-05-29,0.1121,True
002733,雄韬股份,95,2026-01-05,2026-05-29,0.1121,True
002734,利民股份,95,2026-01-05,2026-05-29,0.1121,True
002735,王子新材,95,2026-01-05,2026-05-29,0.1121,True
002741,光华科技,95,2026-01-05,2026-05-29,0.1121,True
002746,仙坛股份,95,2026-01-05,2026-05-29,0.1121,True
002752,昇兴股份,95,2026-01-05,2026-05-29,0.1121,True
002757,南兴股份,95,2026-01-05,2026-05-29,0.1121,True
002758,浙农股份,95,2026-01-05,2026-05-29,0.1121,True
002759,天际股份,95,2026-01-05,2026-05-29,0.1121,True
002765,蓝黛科技,95,2026-01-05,2026-05-29,0.1121,True
002766,索菱股份,95,2026-01-05,2026-05-29,0.1121,True
002768,国恩股份,95,2026-01-05,2026-05-29,0.1121,True
002769,普路通,95,2026-01-05,2026-05-29,0.1121,True
002771,真视通,95,2026-01-05,2026-05-29,0.1121,True
002772,众兴菌业,95,2026-01-05,2026-05-29,0.1121,True
002774,快意电梯,95,2026-01-05,2026-05-29,0.1121,True
002782,可立克,95,2026-01-05,2026-05-29,0.1121,True
002783,凯龙股份,95,2026-01-05,2026-05-29,0.1121,True
002785,万里石,95,2026-01-05,2026-05-29,0.1121,True
002786,银宝山新,95,2026-01-05,2026-05-29,0.1121,True
002787,华源控股,95,2026-01-05,2026-05-29,0.1121,True
002792,通宇通讯,95,2026-01-05,2026-05-29,0.1121,True
002793,罗欣药业,95,2026-01-05,2026-05-29,0.1121,True
002796,世嘉科技,95,2026-01-05,2026-05-29,0.1121,True
002799,环球印务,95,2026-01-05,2026-05-29,0.1121,True
002801,微光股份,95,2026-01-05,2026-05-29,0.1121,True
002803,吉宏股份,95,2026-01-05,2026-05-29,0.1121,True
002805,丰元股份,95,2026-01-05,2026-05-29,0.1121,True
002810,山东赫达,95,2026-01-05,2026-05-29,0.1121,True
002811,郑中设计,95,2026-01-05,2026-05-29,0.1121,True
002813,路畅科技,95,2026-01-05,2026-05-29,0.1121,True
002819,东方中科,95,2026-01-05,2026-05-29,0.1121,True
002823,凯中精密,95,2026-01-05,2026-05-29,0.1121,True
002824,和胜股份,95,2026-01-05,2026-05-29,0.1121,True
002825,纳尔股份,95,2026-01-05,2026-05-29,0.1121,True
002829,星网宇达,95,2026-01-05,2026-05-29,0.1121,True
002833,弘亚数控,95,2026-01-05,2026-05-29,0.1121,True
002835,同为股份,95,2026-01-05,2026-05-29,0.1121,True
002838,道恩股份,95,2026-01-05,2026-05-29,0.1121,True
002843,泰嘉股份,95,2026-01-05,2026-05-29,0.1121,True
002845,同兴达,95,2026-01-05,2026-05-29,0.1121,True
002846,英联股份,95,2026-01-05,2026-05-29,0.1121,True
002849,威星智能,95,2026-01-05,2026-05-29,0.1121,True
002852,道道全,95,2026-01-05,2026-05-29,0.1121,True
002860,星帅尔,95,2026-01-05,2026-05-29,0.1121,True
002862,实丰文化,95,2026-01-05,2026-05-29,0.1121,True
