stock_code,stock_name,index_code,index_name,exchange,in_date,source,download_date,指数英文名称,成分券英文名称,exchange_en
300700,岱勒新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Changsha DIALINE New Material Sci.&Tech. Co., Ltd.",Shenzhen Stock Exchange
300701,森霸传感,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Senba Sensing Technology Co.,Ltd.",Shenzhen Stock Exchange
300703,创源股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Cre8 Direct (Ningbo) Co.,Ltd.",Shenzhen Stock Exchange
300706,阿石创,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Fujian Acetron New Materials Co., Ltd.",Shenzhen Stock Exchange
300707,威唐工业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"VT Industrial Technology Co., Ltd",Shenzhen Stock Exchange
300708,聚灿光电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Focus Lightings Tech CO.,LTD.",Shenzhen Stock Exchange
300709,精研科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JIANGSU GIAN TECHNOLOGY CO., LTD.",Shenzhen Stock Exchange
300711,广哈通信,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,GHT Co.Ltd.,Shenzhen Stock Exchange
300712,永福股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Fujian Yongfu Power Engineering Co.,Ltd.",Shenzhen Stock Exchange
300713,英可瑞,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Increase Technology Co., Ltd.",Shenzhen Stock Exchange
300715,凯伦股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Canlon Building Materials Co.,Ltd.",Shenzhen Stock Exchange
300719,安达维尔,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing Andawell Science& Technology Co., Ltd",Shenzhen Stock Exchange
300720,海川智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guang Dong High Dream Intellectualized Machinery Co., Ltd.",Shenzhen Stock Exchange
300722,新余国科,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JIANGXI XINYU GUOKE TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange
300727,润禾材料,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ningbo Runhe High-Tech Materials Co., Ltd.",Shenzhen Stock Exchange
300729,乐歌股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Loctek Ergonomic Technology Corp.,Shenzhen Stock Exchange
300730,科创信息,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hunan Creator Information Technologies CO., LTD.",Shenzhen Stock Exchange
300731,科创新源,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Cotran New Material Co.,Ltd.",Shenzhen Stock Exchange
300733,西菱动力,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Chengdu Xiling Power Science & Technology Incorporated Company,Shenzhen Stock Exchange
300739,明阳电路,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sunshine Global Circuits Co., Ltd.",Shenzhen Stock Exchange
300740,水羊股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SYoung Group Co., Ltd.",Shenzhen Stock Exchange
300745,欣锐科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHINRY TECHNOLOGIES CO.,LTD.",Shenzhen Stock Exchange
300746,汉嘉数智,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hanjia Digital Intelligence Science and Technology Group Co., Ltd.",Shenzhen Stock Exchange
300752,隆利科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHENZHEN LONGLI TECHNOLOGY CO.,LTD",Shenzhen Stock Exchange
300756,金马游乐,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Guangdong Jinma Entertainment Corporation Limited,Shenzhen Stock Exchange
300758,七彩化学,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Anshan Hifichem Co.,Ltd.",Shenzhen Stock Exchange
300771,智莱科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Zhilai Sci and Tech Co., Ltd.",Shenzhen Stock Exchange
300774,倍杰特,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"BGT Group Co., Ltd.",Shenzhen Stock Exchange
300778,新城市,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHENZHEN NEW LAND TOOL PLANNING & ARCHITECTURAL DESIGN CO., LTD.",Shenzhen Stock Exchange
300781,因赛集团,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Insight Brand Marketing Group Co., Ltd.",Shenzhen Stock Exchange
300784,利安科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ningbo Lian Technology Co., Ltd.",Shenzhen Stock Exchange
300785,值得买,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing Zhidemai Technology Co., Ltd.",Shenzhen Stock Exchange
300786,国林科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"QINGDAO GUOLIN TECHNOLOGY GROUP CO.,LTD.",Shenzhen Stock Exchange
300787,海能实业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Anfu CE LINK Limited,Shenzhen Stock Exchange
300788,中信出版,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Citic Press Corporation,Shenzhen Stock Exchange
300789,唐源电气,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Chengdu TangYuan Electric Co.,Ltd.",Shenzhen Stock Exchange
300790,宇瞳光学,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"DongGuan YuTong Optical Technology Co.,Ltd.",Shenzhen Stock Exchange
300791,仙乐健康,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sirio Pharma Co., Ltd.",Shenzhen Stock Exchange
300792,壹网壹创,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,HANGZHOU ONECHANCE TECH CORP.,Shenzhen Stock Exchange
300793,佳禾智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Cosonic Intelligent Technologies Co., Ltd.",Shenzhen Stock Exchange
300795,米奥会展,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhejiang Meorient Commerce&Exhibition Inc.,Shenzhen Stock Exchange
300796,贝斯美,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"BSM CHEMICAL CO., LTD.",Shenzhen Stock Exchange
300797,钢研纳克,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"NCS TESTING TECHNOLOGY CO., LTD.",Shenzhen Stock Exchange
300798,锦鸡股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiang Su Jin Ji Industrial Co.,Ltd.",Shenzhen Stock Exchange
300801,泰和科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shandong Taihe Water Treatment Technologies CO.,Ltd.",Shenzhen Stock Exchange
300802,矩子科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jutze Intelligent Technology Co.,Ltd.",Shenzhen Stock Exchange
300805,电声股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GUANGDONG BRANDMAX MARKETING CO.,LTD.",Shenzhen Stock Exchange
300806,斯迪克,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Sidike New Materials Science & Technology Co.,Ltd.",Shenzhen Stock Exchange
300812,易天股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Etmade Automatic Equipment Co.,Ltd.",Shenzhen Stock Exchange
300814,中富电路,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,SHENZHEN JOVE ENTERPRISE LIMITED,Shenzhen Stock Exchange
300815,玉禾田,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"EIT Environmental Development Group Co.,Ltd.",Shenzhen Stock Exchange
300817,双飞集团,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SF Oilless Bearing Group Co., Ltd.",Shenzhen Stock Exchange
300818,耐普矿机,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangxi Naipu Mining Machinery and New Materials Co.,Ltd",Shenzhen Stock Exchange
300819,聚杰微纤,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Jujie Microfiber Technology Group Co.,Ltd.",Shenzhen Stock Exchange
300822,贝仕达克,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Bestek Technology Co., Ltd.",Shenzhen Stock Exchange
300824,北鼎股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Crastal Technology Co.,Ltd.",Shenzhen Stock Exchange
300825,阿尔特,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"IAT Automobile Technology Co., Ltd.",Shenzhen Stock Exchange
300828,锐新科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tianjin Ruixin Technology Co., Ltd",Shenzhen Stock Exchange
300829,金丹科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Henan Jindan Lactic Acid Technology Co., Ltd",Shenzhen Stock Exchange
300830,金现代,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"JinXianDai Information Industry Co,.Ltd.",Shenzhen Stock Exchange
300831,派瑞股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"XI'AN PERI POWER SEMICONDUCTOR CONVERTING TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange
300833,浩洋股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GUANGZHOU HAOYANG ELECTRONIC CO.,LTD.",Shenzhen Stock Exchange
300835,龙磁科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SINOMAG TECHNOLOGY CO., LTD.",Shenzhen Stock Exchange
300836,佰奥智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Kunshan TopA Intelligent Equipment Co.,Ltd.",Shenzhen Stock Exchange
300840,酷特智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"QING DAO KUTESMART CO.,LTD.",Shenzhen Stock Exchange
300842,帝科股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Wuxi DK Electronic Materials Co.,Ltd.",Shenzhen Stock Exchange
300843,胜蓝股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenglan Technology Co., Ltd.",Shenzhen Stock Exchange
300847,中船汉光,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"HG Technologies Co., Ltd.",Shenzhen Stock Exchange
300848,美瑞新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Miracll Chemicals Co.,Ltd",Shenzhen Stock Exchange
300852,四会富仕,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sihui Fuji Electronics Technology Co., Ltd.",Shenzhen Stock Exchange
300853,申昊科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hangzhou Shenhao Technology Co.,LTD.",Shenzhen Stock Exchange
300858,科拓生物,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Beijing Scitop Bio-tech Co., Ltd.",Shenzhen Stock Exchange
300859,西域旅游,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"WESTERN REGIONS TOURISM DEVELOPMENT CO.,LTD.",Shenzhen Stock Exchange
300862,蓝盾光电,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"ANHUI LANDUN PHOTOELECTRON CO.,LTD.",Shenzhen Stock Exchange
300863,卡倍亿,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ningbo KBE Electrical Technology Co.,Ltd.",Shenzhen Stock Exchange
300867,圣元环保,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shengyuan Environmental Protection Co.,Ltd.",Shenzhen Stock Exchange
300869,康泰医学,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"CONTEC MEDICAL SYSTEMS CO., LTD.",Shenzhen Stock Exchange
300871,回盛生物,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"WUHAN HVSEN BIOTECHNOLOGY CO., LTD.",Shenzhen Stock Exchange
300873,海晨股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hichain Logistics Co.,Ltd.",Shenzhen Stock Exchange
300875,捷强装备,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Tianjin Jieqiang Equipments Co., LTD",Shenzhen Stock Exchange
300879,大叶股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ningbo Daye Garden Machinery Co.,Ltd.",Shenzhen Stock Exchange
300880,迦南智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"NINGBO JIANAN ELECTRONICS CO., LTD",Shenzhen Stock Exchange
300881,盛德鑫泰,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shengtak New Material Co., Ltd",Shenzhen Stock Exchange
300882,万胜智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Wellsun Intelligent Technology Co.,Ltd.",Shenzhen Stock Exchange
300884,狄耐克,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Dnake (Xiamen) Intelligent Technology Co., Ltd.",Shenzhen Stock Exchange
300885,海昌新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Yangzhou Seashine New Materials Co.,Ltd.",Shenzhen Stock Exchange
300890,翔丰华,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen XFH Technology Co., Ltd.",Shenzhen Stock Exchange
300891,惠云钛业,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Huiyun Titanium Industry Co., Ltd.",Shenzhen Stock Exchange
300892,品渥食品,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Pinlive Foods Co., Ltd.",Shenzhen Stock Exchange
300893,松原安全,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Songyuan Automotive Safety Systems Co.,Ltd.",Shenzhen Stock Exchange
300895,铜牛信息,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"BEIJING TOPNEW INFO&TECH CO., LTD.",Shenzhen Stock Exchange
300897,山科智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hangzhou Seck Intelligent Technology Co.,Ltd",Shenzhen Stock Exchange
300898,熊猫乳品,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Panda Dairy Corporation.,Shenzhen Stock Exchange
300900,广联航空,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guanglian Aviation Industry Co., Ltd",Shenzhen Stock Exchange
300902,国安达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"GUOANDA CO.,LTD",Shenzhen Stock Exchange
300903,科翔股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Kingshine Electronic Technology Co.,Ltd.",Shenzhen Stock Exchange
300904,威力传动,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Yinchuan Weili Transmission Technology Co., Ltd.",Shenzhen Stock Exchange
300905,宝丽迪,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Poly Plastic Masterbatch (SuZhou) Co.,Ltd",Shenzhen Stock Exchange
300908,仲景食品,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhongjing Food Co., Ltd.",Shenzhen Stock Exchange
300909,汇创达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHENZHEN HUI CHUANG DA TECHNOLOGY CO., LTD.",Shenzhen Stock Exchange
300911,亿田智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Entive Smart Kitchen Appliance Co., Ltd.",Shenzhen Stock Exchange
300916,朗特智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Longtech Smart Control Co., Ltd.",Shenzhen Stock Exchange
300918,南山智尚,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHANDONG NANSHAN ZHISHANG SCI-TECH CO., LTD.",Shenzhen Stock Exchange
300920,润阳科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Runyang New Material Technology Co., Ltd.",Shenzhen Stock Exchange
300921,南凌科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,NOVA Technology Corporation Limited,Shenzhen Stock Exchange
300922,天秦装备,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Qinhuangdao Tianqin Equipment Manufacturing Co.,Ltd.",Shenzhen Stock Exchange
300927,江天化学,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Nantong JiangTian Chemical Co., Ltd.",Shenzhen Stock Exchange
300928,华安鑫创,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"HAXC Holdings (Beijing) Co., Ltd.",Shenzhen Stock Exchange
300930,屹通新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hang zhou Yitong New Materials Co.,Ltd.",Shenzhen Stock Exchange
300932,三友联众,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Sanyou Corporation Limited,Shenzhen Stock Exchange
300933,中辰股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SINOSTAR CABLE CO., LTD.",Shenzhen Stock Exchange
300936,中英科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Changzhou Zhongying Science & Technology Co., Ltd.",Shenzhen Stock Exchange
300937,药易购,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SICHUAN HZ-YEG MEDICAL Co.,Ltd",Shenzhen Stock Exchange
300938,信测标准,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"EMTEK (Shenzhen) Co., Ltd.",Shenzhen Stock Exchange
300939,秋田微,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen AV-Display Co., Ltd.",Shenzhen Stock Exchange
300940,南极光,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHEN ZHEN AUSTRALIS ELECTRONIC TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange
300941,创识科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Chase Science Co.,Ltd",Shenzhen Stock Exchange
300943,春晖智控,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang Chunhui Intelligent Control Co.,Ltd",Shenzhen Stock Exchange
300945,曼卡龙,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"MCLON JEWELLERY CO.,LTD.",Shenzhen Stock Exchange
300946,恒而达,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Hengerda New Materials (Fujian) Co., Ltd.",Shenzhen Stock Exchange
300947,德必集团,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Shanghai DOBE Cultural & Creative Industry Development (Group) Co.LTD.,Shenzhen Stock Exchange
300950,德固特,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Doright Co.,Ltd.",Shenzhen Stock Exchange
300951,博硕科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SHENZHEN BSC TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange
300952,恒辉安防,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Hanvo Safety Product Co., Ltd.",Shenzhen Stock Exchange
300956,英力股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Anhui Shiny Electronic Technology Co., Ltd.",Shenzhen Stock Exchange
300959,线上线下,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Wuxi Online Offline Communication Information Technology Co., Ltd.",Shenzhen Stock Exchange
300960,通业科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shenzhen Tongye Technology Co., Ltd.",Shenzhen Stock Exchange
300962,中金辐照,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Zhongjin Irradiation Incorporated Company,Shenzhen Stock Exchange
300963,中洲特材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Shanghai Zhongzhou Special Alloy Materials Co., Ltd.",Shenzhen Stock Exchange
300964,本川智能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Jiangsu Allfavor Intelligent Circuits Technology Co., Ltd.",Shenzhen Stock Exchange
300967,晓鸣股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Ningxia Xiaoming Agriculture & Animal Husbandry Co.,Ltd.",Shenzhen Stock Exchange
300968,格林精密,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Guangdong Green Precision Components Co., Ltd.",Shenzhen Stock Exchange
300969,恒帅股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"NINGBO HENGSHUAI Co., LTD.",Shenzhen Stock Exchange
300973,立高食品,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Ligao Foods Co.Ltd,Shenzhen Stock Exchange
300975,商络电子,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Nanjing Sunlord Electronics Corporation LTD.,Shenzhen Stock Exchange
300976,达瑞电子,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Dongguan Tarry Electronics Co.,Ltd.",Shenzhen Stock Exchange
300978,东箭科技,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"WINBO-Dongjian Automotive Technology Co., Ltd.",Shenzhen Stock Exchange
300980,祥源新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Hubei Xiangyuan New Material Technology Inc.,Shenzhen Stock Exchange
300982,苏文电能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"SUWEN ELECTRIC ENERGY TECHNOLOGY CO.,LTD.",Shenzhen Stock Exchange
300984,金沃股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Zhejiang JW Precision Machinery Co.,Ltd.",Shenzhen Stock Exchange
300985,致远新能,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Changchun Zhiyuan New Energy Equipment Co.,Ltd.",Shenzhen Stock Exchange
300986,志特新材,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Jiangxi GETO New Materials Corporation Limited,Shenzhen Stock Exchange
300987,川网传媒,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sichuan Newsnet Media (Group) Co.,Ltd.",Shenzhen Stock Exchange
300988,津荣天宇,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,Tianjin Jinrong Tianyu Precision Machinery Inc.,Shenzhen Stock Exchange
300989,蕾奥规划,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"LAY-OUT Planning Consultants Co., Ltd.",Shenzhen Stock Exchange
300990,同飞股份,932000,中证2000,深圳证券交易所,2026-06-05,index_stock_cons_csindex,20260608,CSI 2000,"Sanhe Tongfei Refrigeration Co.,Ltd.",Shenzhen Stock Exchange
