序号,stock_code,stock_name,资产-货币资金,资产-应收账款,资产-存货,total_assets,资产-总资产同比,负债-应付账款,负债-预收账款,total_liabilities,负债-总负债同比,asset_liability_ratio,equity,announcement_date,report_date_param
2952,002980,华盛昌,356692435.44,169106412.79,294403800.15,1502741398.09,-3.4489119115,139978181.47,,371919615.57,-12.1752052605,24.7494090495,1130821782.52,2026-04-28,20260331
2953,002970,锐明技术,1275621313.29,647090990.26,656817176.16,3617678712.43,23.6991396851,471987844.51,,1485817431.66,33.2025992664,41.0710167975,2131861280.77,2026-04-28,20260331
2954,002961,瑞达期货,17944686767.36,22506548.23,,30010472930.34,78.9669899895,,,25857098142.18,87.9719133167,86.1602487978,4153374788.16,2026-04-28,20260331
2957,002950,奥美医疗,518058749.08,463530011.84,820082470.14,5903305076.41,12.9349538168,420624512.3,,2181676422.51,28.260803991,36.9568638969,3721628653.9,2026-04-28,20260331
2961,002931,锋龙股份,169194770.34,140932141.54,143577907.3,1077563115.21,-4.8579009793,87853453.92,,123153409.24,-33.3404754858,11.4288812879,954409705.97,2026-04-28,20260331
2962,002923,润都股份,245846077.16,156457293.71,374185299.66,1981346740.29,-9.4260945246,102560849.41,,927344861.3,-10.2776814189,46.8037644519,1054001878.99,2026-04-28,20260331
2965,002919,名臣健康,180673556.86,195801463.96,75607668.58,1276055041.01,13.9541797696,216374406.27,,460968352.13,62.4772599459,36.1244881541,815086688.88,2026-04-28,20260331
2966,002918,蒙娜丽莎,1579368323.33,391052475.92,801125180.8,6833035140.85,-9.4043567045,558898172.71,,3221903842.73,-18.3323561466,47.1518699424,3611131298.12,2026-04-28,20260331
2967,002912,中新赛克,732863115.26,275340946.48,302709937.63,2090684354.04,6.660283616,189434334.63,,456284824.11,43.237134746,21.8246634519,1634399529.93,2026-04-28,20260331
2968,002900,哈三联,396489479.51,95265836.3,236977991.7,3329986615.61,-10.6740669346,184410279.83,,1562820948.58,-1.8706862554,46.9317486519,1767165667.03,2026-04-28,20260331
2970,002879,长缆科技,645199811.84,603095018.99,277843121.5,2596011343.77,5.4571237435,198693974.42,66736.51,599449744.86,11.7036116839,23.0911835689,1996561598.91,2026-04-28,20260331
2971,002876,三利谱,431185938.32,1098431195.75,1072404981.02,6372792843.66,7.8352988132,694493484.27,,3954483011.34,12.3702793465,62.0525899453,2418309832.32,2026-04-28,20260331
2972,002870,香山股份,1124757048.6,965492434.58,1146999558.2,8286620708.56,-1.43165256,1432758149.17,,5457602404.57,-2.8034867867,65.8604103713,2829018303.99,2026-04-28,20260331
2973,002869,金溢科技,621813091.51,342408861.72,156384767.22,2437256659.02,-6.403467529,141411819.14,,421923616.59,2.2798207352,17.3114150711,2015333042.43,2026-04-28,20260331
2974,002864,盘龙药业,1230118995.75,416542486.75,117340981.66,2432404915.7,5.0173495183,132640081.53,,721635557.33,10.5498024832,29.6675751916,1710769358.37,2026-04-28,20260331
2975,002860,星帅尔,863114755.85,918978945.77,415032648.73,3862746144.1,7.5739510506,174717955.97,105000.0,1514481149.45,13.6850141882,39.2073693935,2348264994.65,2026-04-28,20260331
2977,002852,道道全,572489952.33,85868010.73,1150072182.07,4299864143.7,12.1658693465,640351904.75,,1989218186.43,27.8535917346,46.2623496918,2310645957.27,2026-04-28,20260331
2979,002849,威星智能,456537785.32,834528172.51,454171701.2,2745408249.39,11.736450329,782023713.81,,1290838567.21,22.3464979814,47.0180916626,1454569682.18,2026-04-28,20260331
2980,002838,道恩股份,1087892138.32,1778201002.91,994694817.13,8678151002.36,29.692262574,570332781.37,,4575642879.75,39.917460309,52.7260113186,4102508122.61,2026-04-28,20260331
2981,002833,弘亚数控,1303103951.24,43223479.55,434757880.84,4507074540.6,3.592101397,223065316.49,1265659.82,1326888742.52,5.7636846202,29.4401330745,3180185798.08,2026-04-28,20260331
2984,002829,星网宇达,56642968.71,681430863.53,526402976.71,2231003033.87,-15.0012530127,349102762.83,,573582304.05,-31.1670346529,25.7096156008,1657420729.82,2026-04-28,20260331
2987,002823,凯中精密,176345976.3,494264849.05,533014932.42,3654298509.34,2.1039725565,296130669.01,,1546238986.13,-2.9399631118,42.3128811775,2108059523.21,2026-04-28,20260331
2989,002811,郑中设计,353114345.01,428434241.24,270759804.1,2636979783.52,5.9172443422,339817419.95,32579.31,1185141576.83,1.8944484002,44.9431423114,1451838206.69,2026-04-28,20260331
2990,002803,吉宏股份,1249317945.97,710816320.83,509615692.71,4553620054.79,29.7764443653,566334911.19,,1706904319.59,37.3956577608,37.4845573204,2846715735.2,2026-04-28,20260331
2991,002792,通宇通讯,225425865.67,472096810.39,257088331.4,3615061914.82,3.7009526002,331162650.12,35750.0,779742035.98,12.1274763612,21.5692581304,2835319878.84,2026-04-28,20260331
2993,002783,凯龙股份,750849455.65,997631309.36,342094358.15,8246822237.91,-0.3943895581,785356760.76,,4438832773.85,-5.2075105252,53.8247660225,3807989464.06,2026-04-28,20260331
2994,002782,可立克,650892059.59,1654048627.04,842276223.82,4866068810.01,11.7243830187,1569481098.71,,2582915494.43,14.0169204222,53.080126798,2283153315.58,2026-04-28,20260331
2998,002774,快意电梯,197922285.69,274253006.53,234921247.46,2047346636.85,1.9254073464,247369990.04,39176537.43,833016724.96,14.1307673086,40.6876251421,1214329911.89,2026-04-28,20260331
2999,002766,索菱股份,141309116.09,88917960.3,105195368.38,1251701001.47,10.0039573657,73549317.21,,187914427.01,-42.7782769888,15.0127248272,1063786574.46,2026-04-28,20260331
3002,002746,仙坛股份,4048317944.06,188479845.45,914622400.94,8439768699.23,8.0337180213,323766348.37,77034.2,3569267721.71,17.720901793,42.2910609154,4870500977.52,2026-04-28,20260331
3004,002730,电光科技,500081662.65,722421798.03,347458536.58,2960502809.71,0.9066792536,380687443.63,4212925.96,1233540223.23,-0.0084653648,41.6665783658,1726962586.48,2026-04-28,20260331
3006,002728,特一药业,140329496.83,53146788.4,256908410.91,2328097005.79,4.7789169542,51739113.2,,480813459.58,13.5510793499,20.6526385449,1847283546.21,2026-04-28,20260331
3016,002674,兴业科技,772155489.95,366506415.66,1403154489.43,4937877321.47,7.1123046294,436442638.59,,2121859080.17,12.5896928559,42.9710772875,2816018241.3,2026-04-28,20260331
3018,002669,康达新材,839167384.35,2598006671.45,740745120.91,9635219067.88,42.7998195115,1693173259.76,177734.99,6644308774.59,72.6038889992,68.9585646967,2990910293.29,2026-04-28,20260331
3019,002658,雪迪龙,511621158.8,479315261.22,417823353.81,3086550075.22,2.7501660955,149762534.31,,391463114.19,-3.4130352229,12.6828693736,2695086961.03,2026-04-28,20260331
3020,002646,天佑德酒,288205937.23,18893007.38,1450928961.7,3190005529.45,-4.8482220023,84016510.32,,326000713.71,-33.178735666,10.219440396,2864004815.74,2026-04-28,20260331
3021,002639,雪人集团,481791954.46,1044303916.21,964666325.3,5023877460.37,9.1424499226,506430910.08,0.0,2427442960.05,15.94930296,48.318116419,2596434500.32,2026-04-28,20260331
3023,002627,三峡旅游,419401615.74,28828793.59,16101165.05,3889822959.73,-6.6168768018,103716079.67,29613532.16,589256253.39,-30.8834188613,15.1486651061,3300566706.34,2026-04-28,20260331
3028,002593,日上集团,883262089.39,695652449.11,952663269.28,4960613612.64,-1.2705178737,292985858.02,,2476336661.35,-4.7377694376,49.9199666557,2484276951.29,2026-04-28,20260331
3029,002590,万安科技,928831678.36,1088295552.9,962851818.98,6159478616.17,2.5726848642,1585061192.59,,2991552070.54,0.2288526454,48.5682678187,3167926545.63,2026-04-28,20260331
3031,002579,中京电子,688714302.18,777918084.88,683252102.56,6772244555.77,7.4445335754,808193606.66,,4186333384.22,13.188150754,61.8160397154,2585911171.55,2026-04-28,20260331
3032,002577,雷柏科技,232647717.95,100859060.75,95629055.36,1329009483.01,-0.6518294069,68456188.43,,165886961.34,12.264806762,12.4819998247,1163122521.67,2026-04-28,20260331
3033,002576,通达动力,303647101.0,661676663.22,335455126.13,2034435710.68,-4.1180361088,260110473.46,173373.04,729828957.72,-14.7827607335,35.8737783597,1304606752.96,2026-04-28,20260331
3034,002575,群兴玩具,33053463.61,32543205.79,22774340.1,932164551.72,1.2624670465,10155236.98,1983931.4,92143940.11,-6.5336261212,9.8849435907,840020611.61,2026-04-28,20260331
3035,002574,明牌珠宝,868149395.88,180610330.81,2002754536.05,6632899253.09,-6.9827988596,499893270.33,1367652.58,3896419734.74,-3.653162134,58.7438401529,2736479518.35,2026-04-28,20260331
3037,002570,贝因美,1078842727.39,268122990.46,380205371.91,3851361730.11,-4.5031264274,369100329.94,,2162136365.96,-8.3359862942,56.1395297943,1689225364.15,2026-04-28,20260331
3038,002565,顺灏股份,738394329.87,260438501.62,271823379.31,2707813547.05,-3.8639214449,212766302.6,3029531.12,689347217.11,-5.1571824629,25.4577061948,2018466329.94,2026-04-28,20260331
3039,002560,通达股份,1042836732.46,1973440742.53,920530992.48,5820213917.14,14.1786184647,231002202.08,,2993201244.28,21.101852844,51.4276843926,2827012672.86,2026-04-28,20260331
3041,002556,辉隆股份,1030458766.52,974490237.61,3181381590.02,11583750127.8,0.9500368657,843340193.69,2253734.06,7743220994.27,2.4543940294,66.8455457761,3840529133.53,2026-04-28,20260331
3043,002552,宝鼎科技,578800074.03,1086976781.51,783485801.33,5129298309.5,2.6303000033,440169515.86,,2991283730.16,1.3820512853,58.3176011545,2138014579.34,2026-04-28,20260331
3044,002551,尚荣医疗,338161491.18,350552284.92,184818406.95,3245029768.25,-9.5891182241,197156757.36,6651074.67,634680882.07,-20.6763925062,19.5585534617,2610348886.18,2026-04-28,20260331
3045,002548,金新农,325140541.43,194738354.45,615064124.28,5157538405.76,-6.5551179224,411733894.67,406334.56,4065835430.51,3.1157882272,78.8328677489,1091702975.25,2026-04-28,20260331
3049,002527,新时达,420187547.98,1075613980.15,976401722.36,3806666808.64,-4.2547955162,561566626.37,,2562984330.44,-6.3706925084,67.3288327894,1243682478.2,2026-04-28,20260331
3052,002515,金字火腿,1408933532.11,54411088.17,253500211.06,2722249715.24,0.4309322435,21980297.47,6370125.99,94126939.94,56.972833199,3.4576894035,2628122775.3,2026-04-28,20260331
3057,002483,润邦股份,3930312658.34,1010242327.59,2126903166.73,12700803292.33,13.0760868935,1486385531.9,,7527316961.8,20.604805583,59.2664636129,5173486330.53,2026-04-28,20260331
3058,002476,宝莫股份,447905846.54,310802781.66,96199818.2,1143252379.51,8.534236916,52978120.4,,179620899.83,60.3485711068,15.7113952308,963631479.68,2026-04-28,20260331
3059,002474,榕基软件,208454371.11,218445272.19,727749135.9,2414044837.13,-3.1372116904,198671766.74,322124.7,1099390141.97,-0.591064916,45.5414135256,1314654695.16,2026-04-28,20260331
3062,002451,摩恩电气,163119671.71,718825856.11,167504727.36,2001213710.92,4.4655668117,47110093.84,560000.0,1064251659.34,2.361127541,53.1803102054,936962051.58,2026-04-28,20260331
3063,002446,盛路通信,441286145.17,863674328.3,512819234.07,3767503165.33,1.5849174522,412960120.85,,1220183603.72,0.5022113161,32.3870624701,2547319561.61,2026-04-28,20260331
3064,002445,中南文化,84862367.01,329347491.01,432565587.59,2933028703.28,2.0803702594,164501354.11,,540617722.21,-2.5665336566,18.4320638119,2392410981.07,2026-04-28,20260331
3065,002443,金洲管道,423073048.26,755500086.91,868279400.58,4699323223.83,3.3401942101,194671745.5,,954739582.72,17.5355614825,20.3165336208,3744583641.11,2026-04-28,20260331
3066,002441,众业达,879752830.19,1711847722.01,999604851.33,6897835294.44,-3.3207955596,929657612.46,,2305018131.34,-4.9625035053,33.4165434944,4592817163.1,2026-04-28,20260331
3067,002438,江苏神通,522307846.09,1292048790.46,941914789.12,6221502575.54,2.3747665647,639231803.63,,2416674902.41,-1.5049596442,38.8439106641,3804827673.13,2026-04-28,20260331
3068,002437,誉衡药业,663650452.06,134748804.12,206698671.05,3141595555.8,9.1342978124,79265859.47,,735958554.19,-20.0355648487,23.4262667208,2405637001.61,2026-04-28,20260331
3075,002406,远东传动,622745979.0,569440670.43,556393355.96,5156048769.48,7.8456642491,288339483.99,,1002539352.55,44.7285015734,19.4439462731,4153509416.93,2026-04-28,20260331
3076,002404,嘉欣丝绸,870413507.14,601006586.43,518986634.91,3478758102.48,0.2502331915,328063750.12,4500049.84,1319341150.2,-1.5693550089,37.9256364293,2159416952.28,2026-04-28,20260331
3078,002395,双象股份,481788355.63,106631755.56,374490024.11,2534301810.99,8.095609807,191617242.43,,981754749.0,7.1791607094,38.7386673814,1552547061.99,2026-04-28,20260331
3087,002369,卓翼科技,286425028.87,418067172.66,152198210.67,2230956915.79,-9.7847729458,665865493.13,516071.4,2057907109.2,0.6715054617,92.2432474888,173049806.59,2026-04-28,20260331
3089,002362,汉王科技,477945702.84,193934800.82,511843754.43,1906825161.9,-0.2070039077,186393847.53,,852804545.15,32.7668882611,44.7237933603,1054020616.75,2026-04-28,20260331
3090,002361,神剑股份,575635070.95,1329223510.34,374258285.53,4561253342.7,-2.3844957324,221949613.6,,2359426019.81,-1.6758787186,51.7275810515,2201827322.89,2026-04-28,20260331
3092,002342,巨力索具,499614286.0,1337965333.8,894704910.69,5431698028.57,3.228364064,476534392.73,,2985904215.68,5.5482398712,54.9718375354,2445793812.89,2026-04-28,20260331
3094,002337,赛象科技,637819652.83,268591934.23,511618398.09,1994813664.15,-1.5219275645,149203860.97,,592481058.37,-12.5388202873,29.7010727878,1402332605.78,2026-04-28,20260331
3096,002330,得利斯,377330609.35,224933223.48,424864816.79,3607765137.82,5.7356868569,188022266.57,,1312132221.97,16.1457847648,36.3696685301,2295632915.85,2026-04-28,20260331
3097,002328,新朋股份,1365688200.11,765376165.33,543485703.96,5696132360.35,-2.964011804,1049503907.69,521881.62,1800079268.11,-9.1329592302,31.6017808968,3896053092.24,2026-04-28,20260331
3100,002321,华英农业,310483849.36,670495512.45,1214057081.52,4023107622.03,4.9267552698,297202073.05,6644077.03,2580230557.09,7.7666264786,64.1352605871,1442877064.94,2026-04-28,20260331
3111,002303,美盈森,1211422556.65,1116868287.62,379679192.73,7131734646.61,-4.6346770401,438807540.22,4974279.3,2580061821.03,-9.2912279536,36.1771988005,4551672825.58,2026-04-28,20260331
3112,002297,博云新材,644120375.99,491898218.68,636086701.38,3422603014.46,14.5561949381,130189771.59,660550.4,1106050409.6,21.0565687219,32.3160590033,2316552604.86,2026-04-28,20260331
3113,002296,辉煌科技,202928394.49,1005454648.77,430112484.35,3332574284.92,3.7549208208,475747761.38,,802686677.41,3.3169571877,24.0860850737,2529887607.51,2026-04-28,20260331
3116,002283,天润工业,902951468.01,1493295952.2,1631719185.7,8485872468.04,5.9064266673,841304857.78,,2217981601.54,20.3468995313,26.1373430946,6267890866.5,2026-04-28,20260331
3117,002274,华昌化工,350983379.68,120270835.0,705146490.53,7811265191.21,-1.7959625906,511439882.12,,2484563683.06,15.7880697439,31.8074424852,5326701508.15,2026-04-28,20260331
3119,002264,新华都,1612230770.34,832952727.48,732723101.19,3868846706.92,5.102071011,71174095.27,,1775573967.32,3.7795386697,45.8941411182,2093272739.6,2026-04-28,20260331
3121,002255,海陆重工,2043028747.46,889290034.08,1378413260.69,6453065242.17,-6.8225314066,337240110.61,,1939370072.48,-30.2276165854,30.0534707104,4513695169.69,2026-04-28,20260331
3123,002250,联化科技,594301294.5,2248354717.38,2503900262.91,13966369337.33,2.0545114154,1409621299.92,,6673728148.71,-2.3857926373,47.78427369,7292641188.62,2026-04-28,20260331
3129,002225,濮耐股份,496896702.62,2271385095.88,1861244835.69,9345845442.07,7.4618907221,1412324521.13,,5105949940.44,-0.0162463626,54.6333659388,4239895501.63,2026-04-28,20260331
3131,002208,合肥城建,3953506134.41,634826563.07,19493157451.86,32298988036.57,-12.0050937222,1975078390.34,23497063.53,22821121751.1,-15.2181766147,70.6558413696,9477866285.47,2026-04-28,20260331
3133,002206,海利得,1834786719.54,835321351.96,1007358507.31,8007472814.97,10.2592735082,288730120.79,0.0,3869199325.98,15.2016771563,48.3198559069,4138273488.99,2026-04-28,20260331
3138,002191,劲嘉股份,1343637178.06,1434383690.16,610883707.38,8209089145.93,-1.7675891032,764932006.97,3146564.07,1861907674.19,15.3017526438,22.6810507365,6347181471.74,2026-04-28,20260331
3140,002189,中光学,272629135.08,686139682.24,354478562.93,2561237173.78,-11.4539018443,736045138.68,,2064327955.63,-3.9798592502,80.5988596747,496909218.15,2026-04-28,20260331
3141,002187,广百股份,1739592299.98,47544352.86,257493373.83,7180300905.07,-11.8217603048,300312352.88,10574509.53,3161471993.43,-21.4488067566,44.0297981272,4018828911.64,2026-04-28,20260331
3149,002112,三变科技,276382441.25,759385670.19,766503131.21,2508981798.17,24.812715639,430509519.24,,1643699099.45,23.1110695386,65.5125956134,865282698.72,2026-04-28,20260331
3150,002106,莱宝高科,1841674586.13,1343148894.03,487646747.14,11318644071.39,22.9203390321,1011785209.7,15187733.0,5216204436.05,62.0506837388,46.0850646345,6102439635.34,2026-04-28,20260331
3152,002098,浔兴股份,366279209.34,438568574.84,289920929.15,2293659527.39,8.0682644593,254950530.3,407901.75,766156405.23,3.4736118309,33.4032316515,1527503122.16,2026-04-28,20260331
3159,002039,黔源电力,323371434.47,240898672.36,3239782.01,15060387624.92,-2.4496060085,491990972.52,,7133421968.08,-16.1514145989,47.3654606092,7926965656.84,2026-04-28,20260331
3161,002035,华帝股份,1254280734.25,825637442.15,699906049.29,6788814683.26,-5.9341087904,456680937.05,,2888364561.97,-12.1357208277,42.5459332259,3900450121.29,2026-04-28,20260331
3162,002034,旺能环境,584095926.88,1239536001.41,48065132.1,14015155390.33,-2.8467466578,747431760.07,10890063.07,6449708221.35,-13.5670950183,46.0195270172,7565447168.98,2026-04-28,20260331
3165,002022,科华生物,803919372.94,634950445.69,635697431.92,4546728045.45,-12.4907033914,301849228.47,,1496090710.41,18.897263582,32.9047766978,3050637335.04,2026-04-28,20260331
