序号,stock_code,stock_name,net_profit,net_profit_yoy,revenue,revenue_yoy,营业总支出-营业支出,营业总支出-销售费用,营业总支出-管理费用,营业总支出-财务费用,营业总支出-营业总支出,operating_profit,total_profit,announcement_date,report_date_param
2877,300302,同有科技,87180836.16,431.25,121705475.37,156.1171416286,63257105.15,9705890.04,16295782.63,4749947.53,114877536.47,89741455.58,89693876.16,2026-04-28,20260331
2880,300293,蓝英装备,-1062901.7,78.76,304136777.58,18.1058367191,234579475.62,32975521.55,26664628.26,3983907.16,308170534.19,1962512.48,1962512.48,2026-04-28,20260331
2882,300288,朗玛信息,-4167101.35,-164.15,65536185.38,-10.2081057083,55107279.53,911579.71,13521986.85,-311801.0,76998176.07,-6778968.18,-6878348.79,2026-04-28,20260331
2894,300252,金信诺,21127289.45,560.4,673821241.59,19.6583968048,545876485.58,23089748.51,44194511.19,29702646.5,691346780.63,14103974.72,14522718.34,2026-04-28,20260331
2895,300247,融捷健康,23735224.86,-23.4,239862774.58,-4.6648436669,154434386.9,18507847.68,14211039.72,1073141.46,193769700.01,49782476.3,49975397.52,2026-04-28,20260331
2898,300235,方直科技,2077081.98,-68.27,18672700.14,-20.583401363,3204101.93,4906044.89,4309457.84,-331052.6,17630128.38,1919997.28,2126207.42,2026-04-28,20260331
2899,300230,永利股份,40947185.79,21.76,585627654.93,15.2704798932,397635187.21,54076256.19,54679242.39,10030607.72,539142384.26,46388521.18,46345853.91,2026-04-28,20260331
2902,300218,安利股份,5603416.32,-87.93,520482490.81,-6.1935011839,401964190.69,27043099.55,28323991.87,5023874.28,504491267.83,11372958.49,11350918.87,2026-04-28,20260331
2903,300217,东方电热,28577869.72,-36.32,595962671.4,-12.8550230443,525140247.57,10432151.36,31296473.07,4679448.04,606980945.66,29477726.62,29338986.09,2026-04-28,20260331
2906,300195,长荣股份,-33189176.22,-823.92,286067357.86,-15.7830448891,214415556.01,37405869.28,31987893.04,18297909.24,326796730.2,-31774419.07,-31529924.96,2026-04-28,20260331
2912,300154,瑞凌股份,27876021.95,-36.96,221747852.17,-1.6735602381,164154940.98,10530280.71,13528634.3,-4284772.52,193193111.01,32410935.7,32269524.74,2026-04-28,20260331
2924,300067,安诺其,10068282.0,206.66,385952400.95,48.6400261272,331337249.38,6423201.23,20973544.66,5965516.68,374854348.3,13226522.56,13008748.24,2026-04-28,20260331
2926,300053,航宇微,-18711162.77,-1611.48,59960324.44,-32.3160090125,41360893.94,4444123.19,12564020.54,2660961.78,73728557.62,-18773934.39,-18765983.23,2026-04-28,20260331
2927,300050,世纪鼎利,3198042.13,61.85,63961072.9,1.4476840986,46743905.5,4807608.86,7812274.16,-362556.83,63342007.03,4008442.16,4012634.83,2026-04-28,20260331
2931,300039,上海凯宝,64865914.64,-23.05,283250810.91,-29.3002651655,54327401.99,122130463.87,15654558.0,-7199666.79,208541490.64,76956224.72,77057392.87,2026-04-28,20260331
2934,300021,大禹节水,9777213.45,18.07,593108592.98,10.7767469861,454782980.52,36383638.81,76473733.43,24151805.04,600927687.81,11162396.6,10865735.25,2026-04-28,20260331
2936,300004,南风股份,-5214922.06,-132.11,86912524.44,-36.2407503248,71199933.83,6230319.53,11249928.5,-1544206.12,93568223.97,-5038155.26,-5142947.35,2026-04-28,20260331
2939,003033,征和工业,32909847.59,-38.87,419377596.48,6.1469244528,315661177.31,13390227.63,27235975.03,6271905.97,386293140.16,38437232.64,38295089.46,2026-04-28,20260331
2942,003028,振邦智能,5698211.12,-80.9,322999558.42,9.8423312405,270654661.67,4913309.43,15134938.76,14640945.65,325405625.23,2154654.99,1919875.06,2026-04-28,20260331
2944,003020,立方制药,35290847.3,-7.74,357096223.21,-0.8695757872,121913404.72,153417011.03,17417750.42,183797.57,316973192.5,41798046.68,41309842.18,2026-04-28,20260331
2946,003016,欣贺股份,18048912.48,191.5,372261901.13,7.1460068833,100729094.44,188703064.61,19162278.28,-2605329.97,324849762.42,23635739.44,23564884.76,2026-04-28,20260331
2947,003015,日久光电,10362301.85,-63.06,127902446.35,-7.7140890535,86439954.18,7051529.21,11367351.5,-232071.67,117069918.39,12563782.65,12619196.41,2026-04-28,20260331
2949,002996,顺博合金,126372318.85,8.01,3814385283.61,9.7474489863,3648087001.03,7271487.22,31197817.44,40698653.66,3747564539.36,144128853.57,143662204.19,2026-04-28,20260331
2951,002986,宇新股份,-59691895.29,-270.4,2221444529.81,19.0931086454,2184145111.18,14841513.04,17316657.66,34736381.9,2311733478.91,-65678394.29,-65755212.77,2026-04-28,20260331
2952,002980,华盛昌,17760199.46,-39.09,167006334.52,-13.4218298896,101034774.71,12894402.0,14461337.41,2531860.47,148314630.91,19801044.07,19789778.89,2026-04-28,20260331
2953,002970,锐明技术,43463275.44,-56.85,557699063.63,8.3517301196,325109902.86,51053203.99,56679740.85,11784109.69,516686805.23,39336891.26,39514138.78,2026-04-28,20260331
2954,002961,瑞达期货,203605452.75,151.19,398418369.45,108.42,,,95351177.23,,121657564.18,276760805.27,274492173.66,2026-04-28,20260331
2957,002950,奥美医疗,108951039.12,25.95,896090731.55,18.1154256576,603315715.6,37918908.53,71198405.84,24001191.61,774307960.81,132706999.06,131645701.13,2026-04-28,20260331
2961,002931,锋龙股份,3313335.28,-58.96,127964690.84,6.158808115,101254304.98,2283889.28,11551621.97,2555381.74,125170752.56,4032296.11,3932298.07,2026-04-28,20260331
2962,002923,润都股份,15603820.99,735.25,348709127.56,36.9080963544,184325596.01,102513274.2,16384009.93,4718394.77,328961796.68,17408475.3,17241220.38,2026-04-28,20260331
2965,002919,名臣健康,9171805.41,-27.85,417505779.32,15.5184197303,169292297.96,204223994.86,23549959.2,1136379.38,414286951.77,4780289.37,4445211.68,2026-04-28,20260331
2966,002918,蒙娜丽莎,-18124365.74,69.43,633978608.76,-7.6173331812,476786300.67,40980232.02,81804979.69,4360774.13,632413013.49,-20486996.48,-19287878.97,2026-04-28,20260331
2967,002912,中新赛克,-82027499.58,-107.25,101777432.82,21.7610358639,59034913.73,48944813.66,17167981.29,4267185.74,190932144.61,-81818378.25,-82027499.58,2026-04-28,20260331
2968,002900,哈三联,-7056753.93,75.54,228835929.34,11.6121563919,135290100.28,61623659.54,40152683.94,5853562.65,260076140.81,-6970835.44,-6888018.62,2026-04-28,20260331
2970,002879,长缆科技,1355029.86,-44.86,274545597.09,2.0439004025,198838355.19,18547400.71,38008382.82,1386042.93,278886227.77,4520301.39,4899274.06,2026-04-28,20260331
2971,002876,三利谱,33317160.28,12.43,941005581.55,16.8712676397,775414411.66,10029464.53,30179692.61,-3185118.13,863534720.4,45244745.0,45046707.23,2026-04-28,20260331
2972,002870,香山股份,-10472002.03,-146.26,1189928593.12,-17.5147923984,940171421.69,26874365.6,79905353.56,42861815.78,1198155527.55,-3521499.05,-2883250.43,2026-04-28,20260331
2973,002869,金溢科技,-25217991.83,-260.75,102466567.73,22.1490755447,74548552.75,18902968.08,15820955.49,-3249540.32,132522845.83,-25764011.34,-25773871.1,2026-04-28,20260331
2974,002864,盘龙药业,21760948.7,-30.36,222541696.37,-11.058865092,100468878.56,72016982.02,12620207.64,-1745102.3,189458728.35,35400309.74,33590439.25,2026-04-28,20260331
2975,002860,星帅尔,57175527.04,-11.08,508767619.79,1.1361930934,408903793.8,4021597.22,21091719.07,2032964.53,449882971.98,66456151.38,66396708.33,2026-04-28,20260331
2977,002852,道道全,14129264.44,-86.25,1580482599.41,6.3585804854,1459334354.62,31116520.61,20247556.33,-1135944.13,1514535577.02,27902425.83,28228600.82,2026-04-28,20260331
2979,002849,威星智能,25450910.28,-6.05,429814319.54,17.6406937892,312954553.49,48426650.41,17511788.21,1612159.97,406551694.12,32431510.3,32427421.06,2026-04-28,20260331
2980,002838,道恩股份,119089390.63,168.92,1715955959.02,33.436333065,1463908676.36,21147270.41,41065330.66,16241110.47,1614773227.49,113390175.75,151244646.0,2026-04-28,20260331
2981,002833,弘亚数控,145173519.15,9.83,781873907.93,19.5543829824,517747064.19,14118133.28,29496282.25,6024032.31,610746981.06,170262880.61,170157579.52,2026-04-28,20260331
2984,002829,星网宇达,-26534158.41,-125.86,53303360.44,-39.3224314112,41629594.86,4963112.77,14204106.19,667206.04,72008118.96,-33345668.08,-33176907.82,2026-04-28,20260331
2987,002823,凯中精密,52284179.17,6.59,660498103.84,-8.2774019101,524350299.51,13170476.55,31034800.68,16824381.39,610880016.75,56671194.39,56551981.68,2026-04-28,20260331
2989,002811,郑中设计,35728948.56,45.91,376843477.85,39.7160520066,235119470.28,13213580.38,56875110.81,9852.13,324216421.56,46512150.7,46429757.08,2026-04-28,20260331
2990,002803,吉宏股份,72362633.53,22.32,1804314089.03,22.1201640033,958037125.67,607085531.92,66986475.1,21564178.81,1692755682.74,117540314.57,116128137.99,2026-04-28,20260331
2991,002792,通宇通讯,-12927155.57,-215.61,279704550.96,11.5707334694,225988856.33,19553986.6,19751111.56,15109498.36,303121205.9,-20670598.94,-20537564.55,2026-04-28,20260331
2993,002783,凯龙股份,9645665.03,-73.2,715330084.0,-6.3611445193,528944130.38,33870655.03,90681981.77,16634718.44,693997861.97,37069024.41,38117550.5,2026-04-28,20260331
2994,002782,可立克,25463747.5,-63.63,1224992893.25,8.866360042,1078464561.29,15563225.85,42514722.37,2522821.02,1179539418.6,36541591.86,36417876.48,2026-04-28,20260331
2998,002774,快意电梯,-1976690.65,-117.6,259768062.01,-2.7551140973,212462853.58,26475542.91,14884079.53,755163.57,266996463.84,583680.59,-2008840.21,2026-04-28,20260331
2999,002766,索菱股份,-18173903.92,-1800.56,95542778.41,-55.2070378037,71737273.85,5638690.25,15744113.99,1337787.71,120246302.89,-18595504.98,-18725148.98,2026-04-28,20260331
3002,002746,仙坛股份,66283427.57,38.02,1311597902.13,18.3819811165,1197045906.69,4847527.82,22703611.39,-4305585.52,1227259654.16,73845273.32,73435711.34,2026-04-28,20260331
3004,002730,电光科技,21858547.2,5.93,247487426.03,-9.328286786,144936903.96,25457512.58,21160345.82,1437839.66,212980429.23,31458843.64,31524448.2,2026-04-28,20260331
3006,002728,特一药业,25763241.72,-18.39,209871725.36,-28.8891863755,81879711.36,65151781.9,20116426.52,689287.4,178504163.17,35614412.64,35135518.86,2026-04-28,20260331
3016,002674,兴业科技,22594528.74,19.31,589595836.66,-5.9656340052,498060504.77,8681736.72,32044407.03,6880807.9,565442368.07,36834139.87,36576979.48,2026-04-28,20260331
3018,002669,康达新材,6864386.96,7.73,1155707868.16,31.7781405879,995069578.67,25296646.14,53934302.8,20256315.44,1135039626.97,13704828.94,13664442.0,2026-04-28,20260331
3019,002658,雪迪龙,14252423.55,41.53,223041204.33,-12.1421221623,134185019.94,39290082.87,29545304.88,-4566790.59,220227379.08,16374054.6,16027557.43,2026-04-28,20260331
3020,002646,天佑德酒,48478882.49,-28.18,406312745.23,-5.8730263351,155369596.97,84383760.61,27075315.78,3681451.36,343128976.05,65741495.53,65740097.29,2026-04-28,20260331
3021,002639,雪人集团,3584946.09,-64.01,568748275.51,41.4288168139,448264732.5,37967683.42,49083206.18,15222375.74,574764684.46,-35046.11,5235659.91,2026-04-28,20260331
3023,002627,三峡旅游,14188636.65,-14.78,150446369.48,7.0378517529,109688916.87,1575071.73,29259082.36,-485888.19,144709809.51,19905059.58,19651046.58,2026-04-28,20260331
3028,002593,日上集团,32243715.1,126.17,751700335.94,3.7561232829,640842254.57,20711353.88,23322261.23,20860691.4,724703800.02,43796760.38,43531488.29,2026-04-28,20260331
3029,002590,万安科技,30763266.51,1.22,940320087.25,0.1619876519,793958764.45,25163430.75,48664077.73,4393648.05,922125756.78,37578638.05,37057566.12,2026-04-28,20260331
3031,002579,中京电子,5619861.31,-16.87,699240829.57,-5.8787134487,589127178.96,18723299.34,34546016.07,18150575.71,701922486.97,2444892.45,3564885.34,2026-04-28,20260331
3032,002577,雷柏科技,4804671.91,-39.8,107555544.69,8.6349598693,73548079.19,20442837.54,2471608.83,1719186.49,104737215.06,5732542.95,5752313.8,2026-04-28,20260331
3033,002576,通达动力,21917213.44,15.38,456681196.62,2.6106249497,392675954.31,4850696.26,17535004.25,3836039.51,433644981.33,22656596.59,22613703.8,2026-04-28,20260331
3034,002575,群兴玩具,-890369.16,94.08,64383648.51,-11.5857176761,57035440.58,3071013.92,5755780.83,182394.22,66612670.78,-2016560.23,-2017137.6,2026-04-28,20260331
3035,002574,明牌珠宝,12312013.11,132.38,957411321.58,-1.7482997636,882060765.01,43007472.79,23437454.52,14636407.48,974421409.47,8914936.76,14584859.22,2026-04-28,20260331
3037,002570,贝因美,38954870.49,-8.98,657369842.89,-9.6702254929,390817055.12,160926413.76,48672539.44,11696736.97,622922150.71,39928837.4,39971064.63,2026-04-28,20260331
3038,002565,顺灏股份,19983341.33,49.94,291506426.99,-10.3403152033,212112482.35,13427298.14,39258890.76,1469787.64,279563599.47,28427619.92,28465190.99,2026-04-28,20260331
3039,002560,通达股份,28907573.59,81.05,1606880581.98,9.0414232249,1473882058.55,21187313.2,20651345.55,8769013.58,1575204527.71,37698465.16,37561528.32,2026-04-28,20260331
3041,002556,辉隆股份,53584399.91,-34.54,3873133958.62,5.7152307083,3659398082.13,35578067.34,70719116.35,19087074.57,3818555517.93,71972567.92,71935839.57,2026-04-28,20260331
3043,002552,宝鼎科技,66046450.32,267.64,969743531.82,41.9743378411,770362321.45,9145622.94,33436887.01,15046514.65,857888930.34,104096486.35,98178109.85,2026-04-28,20260331
3044,002551,尚荣医疗,-1806254.42,-112.93,257385011.97,-7.9918478728,219474770.56,3755946.87,32179531.11,-5070091.72,263960900.4,327703.11,279590.99,2026-04-28,20260331
3045,002548,金新农,-184649860.58,-616.31,1314776851.47,12.5175313323,1342076145.11,17981264.37,52798582.27,34749025.56,1460422010.72,-178839106.56,-182295662.26,2026-04-28,20260331
3049,002527,新时达,-7512635.32,7.61,865719701.79,10.1294191775,708726345.83,61168586.5,48164002.69,5960837.09,892514167.5,-5127493.77,-4369115.15,2026-04-28,20260331
3052,002515,金字火腿,12901378.51,-46.99,121490270.57,-6.0564153793,85310954.91,11070822.76,9107508.81,-3859309.8,105767018.98,14806650.38,14809671.32,2026-04-28,20260331
3057,002483,润邦股份,68421132.57,-2.48,902635596.79,-33.9751430381,644744193.76,42959878.34,95306272.58,-3039080.07,826304492.57,90645576.58,91105711.21,2026-04-28,20260331
3058,002476,宝莫股份,12168399.94,-9.46,227237467.13,78.0317287107,193704489.59,4192629.57,9536830.13,50083.85,215407576.61,13608949.77,13608949.77,2026-04-28,20260331
3059,002474,榕基软件,-7795166.43,29.12,101078608.37,-11.8629697918,75333997.24,5546298.85,17178302.97,4230782.3,121090362.11,-9061816.51,-9051811.5,2026-04-28,20260331
3062,002451,摩恩电气,5952579.14,86.47,328217278.9,-10.0612399527,292083685.35,5474443.29,7264043.75,5011442.99,319335594.14,11344681.33,11170625.75,2026-04-28,20260331
3063,002446,盛路通信,25008668.86,-0.27,269608212.09,-3.362617527,184320784.55,6836859.53,26014890.31,2811462.45,249335441.87,29331194.31,29336699.5,2026-04-28,20260331
3064,002445,中南文化,26333726.08,-45.77,218933181.84,-12.7042214228,191983561.43,8023808.04,9567397.55,2371005.64,221127249.88,28141279.77,27737447.0,2026-04-28,20260331
3065,002443,金洲管道,39915597.18,52.02,935638520.38,6.5847861225,813703452.19,8668574.26,37643991.29,-549010.98,893171861.86,52569991.43,52604461.02,2026-04-28,20260331
3066,002441,众业达,95823576.3,-3.53,2501077544.13,3.2222561179,2184387195.08,121534333.93,48492262.71,-9311251.57,2358783560.13,135582473.84,135575569.55,2026-04-28,20260331
3067,002438,江苏神通,85489667.75,-4.48,521167718.16,-9.7501889502,330525394.36,19611370.0,31496002.09,4831169.96,408947507.95,102521492.04,102562583.5,2026-04-28,20260331
3068,002437,誉衡药业,94926073.47,57.55,539105711.33,-2.204051841,293392928.78,127223530.82,22688402.02,773517.44,463882978.06,107268905.61,107129960.84,2026-04-28,20260331
3075,002406,远东传动,45023026.54,58.54,402908937.69,19.5512709722,297244993.23,4418865.08,27723481.25,-1734823.37,355316226.12,58741293.28,58712157.44,2026-04-28,20260331
3076,002404,嘉欣丝绸,54908304.66,10.95,1288476380.84,7.906085535,1113645830.79,30918781.46,32741450.63,19965510.28,1215727396.94,70134789.41,70629385.02,2026-04-28,20260331
3078,002395,双象股份,30254297.39,-55.56,631924779.64,4.9438117023,557171362.45,2448717.48,15658362.6,3986709.33,604722894.59,35813661.27,35743691.35,2026-04-28,20260331
3087,002369,卓翼科技,-20702812.9,35.6,370608931.35,-12.9909845747,332495164.86,21075523.75,28794106.86,9904746.61,403142994.56,-25228576.32,-25184710.93,2026-04-28,20260331
3089,002362,汉王科技,-42265796.73,-206.72,410344526.02,6.1500046106,236720465.64,105259699.47,28624032.37,4412698.2,446489867.89,-41095985.52,-41189114.31,2026-04-28,20260331
3090,002361,神剑股份,-5267947.23,-144.39,491226512.02,-5.4943038743,450635608.3,7471433.49,23786199.1,11583760.26,520769876.95,-3532529.36,-3858878.77,2026-04-28,20260331
3092,002342,巨力索具,3711565.36,-38.0,559624614.03,14.6729850198,457476182.94,36010636.33,32859289.92,18587671.38,555970314.07,4786841.33,4961885.16,2026-04-28,20260331
3094,002337,赛象科技,7453998.95,17.34,191606071.79,27.9952977084,147191522.08,5190394.01,14864561.63,8635176.11,191478596.28,5789476.39,9018021.85,2026-04-28,20260331
3096,002330,得利斯,9179328.96,-5.93,780289533.59,4.6364895237,688982486.29,34501180.47,24011758.25,4588315.73,759451544.53,14827347.66,14730962.64,2026-04-28,20260331
3097,002328,新朋股份,104978361.66,159.17,801099418.69,-22.578280631,722542894.93,1014510.03,38756251.32,878173.6,781226926.33,151168670.74,151136508.65,2026-04-28,20260331
3100,002321,华英农业,-15088227.73,-26.59,865760062.72,12.4849850474,798646713.05,12428429.63,22837386.6,20751270.1,860870283.93,9968348.43,9918157.05,2026-04-28,20260331
3111,002303,美盈森,61363438.45,-23.64,906595710.93,-6.5960295485,675330289.42,59072377.16,57506254.37,8427138.73,836392938.96,78193111.44,78608832.93,2026-04-28,20260331
3112,002297,博云新材,132307066.27,13362.43,380160793.66,125.9401991631,194870335.05,5150557.06,15926035.51,1451038.9,234236908.92,147335627.12,147364192.68,2026-04-28,20260331
3113,002296,辉煌科技,84614383.53,-11.26,221818890.07,3.1627397173,71077300.81,6177859.09,12576372.29,-93451.51,113735709.29,97456444.23,97022206.31,2026-04-28,20260331
3116,002283,天润工业,145447079.55,47.7,1265934523.7,26.4422580183,986874567.62,9462713.27,56250768.24,5153801.5,1133009332.71,164299622.21,164482189.62,2026-04-28,20260331
3117,002274,华昌化工,48424392.1,69.61,1828923871.3,3.2415667523,1674824136.95,26530030.72,52978720.58,2931802.33,1776560332.25,68649331.01,65680944.08,2026-04-28,20260331
3119,002264,新华都,83743395.71,-10.05,1552669755.93,40.3532431054,1242365720.33,180287699.98,19566916.01,1182979.21,1451151280.38,99513352.0,97748427.31,2026-04-28,20260331
3121,002255,海陆重工,103490493.68,40.33,498507224.31,6.7716231875,333755012.07,9420140.85,18070095.42,-3929547.76,376427553.46,129510908.86,127482744.55,2026-04-28,20260331
3123,002250,联化科技,101902161.32,104.97,1962698252.37,29.9954398853,1370699074.32,8516656.55,185793377.02,105237019.57,1766127793.82,179244157.38,178432320.16,2026-04-28,20260331
3129,002225,濮耐股份,18904022.63,-65.55,1300606076.45,-2.9244440338,1058793575.98,63217452.0,74192418.85,39049387.52,1291757497.94,17428533.92,15519330.36,2026-04-28,20260331
3131,002208,合肥城建,-24894561.2,-369.39,2688470556.01,36.142606014,2403484128.13,48578434.21,43251867.17,80189505.59,2595342936.47,76610839.11,76952546.11,2026-04-28,20260331
3133,002206,海利得,123141831.47,-11.85,1309816024.77,-9.8548249781,1027195908.74,12836913.1,60012776.82,31293044.49,1188771740.56,145339535.81,144827248.73,2026-04-28,20260331
3138,002191,劲嘉股份,36534940.13,-45.16,1004577858.71,58.1283305456,874956078.93,25837214.0,54247024.41,1585941.01,1002961340.78,44722162.36,44881770.09,2026-04-28,20260331
3140,002189,中光学,-62649883.61,8.02,271757116.29,3.7445897378,273555843.98,5579019.05,29003210.31,8459457.29,333850124.01,-64746841.76,-64591861.09,2026-04-28,20260331
3141,002187,广百股份,24141736.2,7.84,612441108.37,-62.0458356598,357002249.09,175154960.02,28792614.78,2931301.84,580890638.61,32896190.81,32564067.0,2026-04-28,20260331
3149,002112,三变科技,21068084.75,12.28,514299605.27,91.1707875334,404928286.61,33100132.77,13220703.36,6628265.19,475317325.94,26829855.45,26824341.3,2026-04-28,20260331
3150,002106,莱宝高科,34891047.89,-53.49,1450514585.57,-1.5033314545,1233438277.83,9820711.05,55137460.3,41754014.78,1417035852.41,26804766.77,26921340.95,2026-04-28,20260331
3152,002098,浔兴股份,30067274.84,-41.98,570774296.6,-4.3251674633,389162205.08,68654632.72,46820678.52,5380466.6,539295640.36,33777652.76,32535218.3,2026-04-28,20260331
3159,002039,黔源电力,89223352.27,72.09,468464412.14,16.7199127711,201780878.25,,21799009.1,36323728.31,276416896.02,192740931.34,190742349.28,2026-04-28,20260331
3161,002035,华帝股份,101107703.18,-4.88,1185913206.98,-5.8608919723,654707428.12,296045413.2,64255442.18,2024696.29,1079248762.75,131174256.67,130260688.26,2026-04-28,20260331
3162,002034,旺能环境,201159024.1,0.25,835718557.55,-4.3615615686,465357251.24,2181294.28,57148043.03,44955094.1,617864385.88,248716765.81,248301581.64,2026-04-28,20260331
3165,002022,科华生物,-48451272.77,9.03,395096525.16,1.8595333837,249672613.44,77099413.46,65734027.99,8852446.52,437618477.31,-41792380.14,-42161046.89,2026-04-28,20260331
3168,002009,天奇股份,24608141.01,-41.83,724706440.46,16.4687698642,579379651.49,9928669.86,43548586.51,27119184.63,704214610.49,31454434.6,30728731.77,2026-04-28,20260331
3171,001400,江顺科技,37572461.46,12.17,283428571.6,3.3911259599,179782280.87,12541149.84,28370063.45,2682820.8,237510570.1,46942740.78,46653350.4,2026-04-28,20260331
3172,001390,古麒绒材,39972971.26,4.9,229254680.12,18.6856957972,174937275.91,470478.37,3930089.82,3140222.28,190158381.35,39981839.19,39972971.26,2026-04-28,20260331
3175,001376,百通能源,42591811.13,-15.9,287583275.19,5.8584958453,203240834.11,357856.36,25193766.02,2131249.69,233703466.88,57417243.62,57188784.2,2026-04-28,20260331
3177,001367,海森药业,28908444.29,-7.38,107192930.67,-9.5253834877,55538790.61,2858882.95,7269124.41,525257.52,76950988.07,33125537.92,33154579.93,2026-04-28,20260331
3180,001338,永顺泰,33207973.08,-53.24,944849130.02,-7.6079807245,872266716.81,2254639.9,13703340.0,17477559.96,914010627.0,33659492.03,33856764.04,2026-04-28,20260331
3181,001306,夏厦精密,-22049471.44,-271.5,172388644.86,2.3720554318,168238079.01,3111548.41,11639729.57,3953801.79,197971915.81,-27827542.61,-27796157.18,2026-04-28,20260331
3184,001298,好上好,59037294.75,235.36,3153726360.3,77.9889470554,2981678809.35,25968331.59,20081650.85,17451242.9,3056002872.84,82228087.14,82234991.21,2026-04-28,20260331
3185,001288,运机集团,51421275.96,32.26,381363868.17,-6.3063884679,249968040.94,15073026.91,34659433.7,5161680.18,318317306.54,68433466.89,68728547.92,2026-04-28,20260331
3188,001283,豪鹏科技,40066448.35,25.94,1352972764.0,10.4631390926,1065294854.78,34270800.62,85134164.52,32589802.98,1311221983.25,34636571.99,34747358.07,2026-04-28,20260331
3189,001279,强邦新材,6467501.11,-68.68,415599749.67,14.990235564,383676273.84,3692090.49,11139788.36,3509343.55,415711360.62,4419554.58,4379554.58,2026-04-28,20260331
3190,001277,速达股份,14366454.53,30.4,242149586.55,45.0339768569,199896201.72,8329171.88,9421158.14,-853784.89,222674895.57,20284732.32,20272476.06,2026-04-28,20260331
3192,001267,汇绿生态,14867595.9,-25.03,386585092.19,25.1839588385,303102031.13,6859115.6,20022751.12,11339023.4,355188774.46,36911105.51,36620471.08,2026-04-28,20260331
3193,001266,宏英智能,36311194.66,1309.44,543758755.02,186.1530887244,445581150.84,8551025.73,20111836.93,2483839.49,488811172.32,49660127.96,49604280.0,2026-04-28,20260331
3195,001239,永达股份,2570909.41,-85.92,464325865.73,-1.3375010662,421826686.2,1448406.47,15678020.98,5412987.67,461239470.39,12244277.3,12163236.17,2026-04-28,20260331
3197,001222,源飞宠物,22701977.36,-10.51,449863312.93,34.3571516713,348391320.3,30383598.43,14962525.01,3601289.94,405086617.71,42500240.52,41663371.82,2026-04-28,20260331
3198,001212,中旗新材,3771052.19,191.23,87171123.43,7.6533864071,71258911.11,3348422.88,5802574.17,1191024.42,87359534.22,4139589.44,4132282.27,2026-04-28,20260331
3200,001208,华菱线缆,30444253.28,-5.34,1213471497.41,20.7035392405,1087715687.68,43641202.27,20347328.73,1790508.63,1195229363.41,32852535.67,32827683.6,2026-04-28,20260331
3203,000968,蓝焰控股,147641158.42,-20.03,481293465.43,-14.7742431534,328950530.56,1185356.19,40484130.54,18930651.42,417800816.96,171654600.55,171171561.24,2026-04-28,20260331
3205,000962,东方钽业,54346417.02,-3.82,477029588.55,41.0774004547,406021980.83,1557345.19,21656274.17,6322562.96,438283946.88,54351754.78,54355163.97,2026-04-28,20260331
3209,000922,佳电股份,80446487.96,46.03,1220041849.18,5.5570303547,983998171.78,43296140.91,43473602.45,-2613913.73,1110113345.77,128217425.72,128531212.9,2026-04-28,20260331
3210,000919,金陵药业,28003133.19,21.85,768671414.38,-5.1039256404,603324751.58,25803258.94,89193023.54,-995562.35,747885190.74,35069187.03,34920563.36,2026-04-28,20260331
3216,000888,峨眉山A,59216620.55,0.53,220536027.63,-2.438669176,105845868.15,10164786.6,37974024.33,3942911.48,159557289.5,65780071.02,65838504.16,2026-04-28,20260331
3220,000868,安凯客车,1850674.3,-57.65,682152169.92,3.7335071198,622623784.44,29403653.55,23692157.92,2250466.54,703365430.96,3494996.75,3374014.51,2026-04-28,20260331
3221,000863,三湘印象,-5077239.18,-132.59,212278257.35,-4.4359396343,140972633.41,19904442.8,29492470.62,3846329.39,220102443.75,-11099807.24,-10919717.12,2026-04-28,20260331
3223,000850,华茂股份,-197310527.21,-383.4,781190257.94,2.6494579502,697070408.02,8872255.37,24173537.39,11573178.91,783301155.77,-229738876.06,-229846367.45,2026-04-28,20260331
3228,000819,岳阳兴长,2800470.13,-79.42,1087026036.25,2.2557332414,908153391.72,9229901.85,23835854.78,4670246.18,1071946443.64,17839250.56,17853456.56,2026-04-28,20260331
3231,000797,中国武夷,-96310012.1,-112.34,792750284.86,-8.0002035242,658970551.96,24861875.1,47843455.02,99791392.3,871979107.22,-84525255.21,-94538136.49,2026-04-28,20260331
3233,000788,北大医药,26996289.91,-40.85,215174005.41,-57.1673421146,142377161.01,16976227.13,22917212.77,-1271942.63,187513185.93,31254803.73,31310786.84,2026-04-28,20260331
3235,000777,中核科技,-10708356.34,-692.78,120883028.28,-49.2116673043,107139473.35,13469209.07,37897926.88,1410728.03,171771882.25,-11771239.52,-11788662.93,2026-04-28,20260331
3241,000731,四川美丰,-31986490.06,-161.26,881427313.0,-3.2428215818,811310758.66,18159968.71,63227953.7,747462.05,910445423.19,-24197563.32,-24223086.66,2026-04-28,20260331
3243,000716,黑芝麻,32899438.42,1361.48,646177178.05,46.2262765277,506375797.74,60644516.38,21913651.05,10802827.27,604451693.77,30257218.46,30108847.21,2026-04-28,20260331
3250,000659,珠海中富,-5392756.87,72.2,219332258.49,-7.888163235,180642239.51,3596649.77,24357785.24,26280050.43,238833038.23,1672869.06,815433.9,2026-04-28,20260331
3259,000570,苏常柴A,74394909.83,70.16,941778496.02,4.9027199889,807258483.36,13742824.22,21244109.45,2969495.96,873613804.41,84533860.66,84533860.66,2026-04-28,20260331
